"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SI","2022-10-03","95.1","-2.96","4.19","Lawrence, Justin",571970,664875,"field_out","hit_into_play",,,,,7,"Max Muncy lines out sharply to center fielder Yonathan Daza.","R","L","R","LAD","COL","X",8,"line_drive",2,2,2022,"-1.5","-0.14","-0.62","1.98",,,607208,2,9,"Bot",125.15,64.11,,,553869,,,9.436390272840898,-138.24429200963084,0.1494117002894615,-21.296717080209827,29.224329550899753,-34.22462552333117,"3.12","1.53",334,"106.7",16,"94.8",2285,"6.1",662629,664875,553869,669911,676701,641857,678662,656248,602074,545341,"54.43",0.637,0.76,"0",1,0,0,5,69,7,"Sinker",1,2,1,2,2,1,1,2,"Infield shift","Standard",260,"-0.096","-0.188"
"SI","2022-10-03","95","-2.79","4.14","Lawrence, Justin",571970,664875,,"foul",,,,,9,"Max Muncy lines out sharply to center fielder Yonathan Daza.","R","L","R","LAD","COL","S",,,2,2,2022,"-1.54","-0.31","0.74","1.97",,,607208,2,9,"Bot",,,,,553869,,,12.605499152109912,-137.74519314154574,0.7020708218602134,-22.403053094560434,30.00935130977673,-36.49491274845515,"3.12","1.53",8,"90.7",-14,"94.5",2334,"6.1",662629,664875,553869,669911,676701,641857,678662,656248,602074,545341,"54.35",,,,,,,,69,6,"Sinker",1,2,1,2,2,1,1,2,"Infield shift","Standard",265,"0","0"
"ST","2022-10-03","84.4","-3.08","4.38","Lawrence, Justin",571970,664875,,"foul",,,,,4,"Max Muncy lines out sharply to center fielder Yonathan Daza.","R","L","R","LAD","COL","S",,,2,2,2022,"1.09","0.43","-0.56","2.34",,,607208,2,9,"Bot",,,,,553869,,,3.6659086149845552,-122.94625110636437,0.7751083163514677,10.275624678646318,25.480978484779467,-28.241769144428957,"3.12","1.53",201,"80.9",66,"83.9",2796,"6",662629,664875,553869,669911,676701,641857,678662,656248,602074,545341,"54.53",,,,,,,,69,5,"Sweeper",1,2,1,2,2,1,1,2,"Infield shift","Standard",83,"0","0"
"ST","2022-10-03","85.5","-3.16","4.32","Lawrence, Justin",571970,664875,,"ball",,,,,11,"Max Muncy lines out sharply to center fielder Yonathan Daza.","R","L","R","LAD","COL","B",,,1,2,2022,"1.33","0.57","-2.7","2.52",,,607208,2,9,"Bot",,,,,553869,,,-1.5755580753161875,-124.47988780839538,0.88500333052471,14.083466494858833,25.817766452310902,-26.665173094080526,"3.12","1.52",,,,"84.8",2870,"5.9",662629,664875,553869,669911,676701,641857,678662,656248,602074,545341,"54.61",,,,,,,,69,4,"Sweeper",1,2,1,2,2,1,1,2,"Infield shift","Standard",93,"0","0.029"
"SI","2022-10-03","95.4","-2.83","4.12","Lawrence, Justin",571970,664875,,"foul",,,,,8,"Max Muncy lines out sharply to center fielder Yonathan Daza.","R","L","R","LAD","COL","S",,,1,1,2022,"-1.67","-0.18","-0.05","1.76",,,607208,2,9,"Bot",,,,,553869,,,11.01988697519147,-138.41782086199748,-0.14862861257587234,-23.89128914325047,31.627586134898507,-34.67039889769507,"3.12","1.53",138,"78",12,"94.8",2399,"6.2",662629,664875,553869,669911,676701,641857,678662,656248,602074,545341,"54.32",,,,,,,,69,3,"Sinker",1,2,1,2,2,1,1,2,"Infield shift","Standard",263,"0","-0.051"
"SI","2022-10-03","95.6","-2.93","4.09","Lawrence, Justin",571970,664875,,"ball",,,,,13,"Max Muncy lines out sharply to center fielder Yonathan Daza.","R","L","R","LAD","COL","B",,,0,1,2022,"-1.55","-0.2","-1.53","1.4",,,607208,2,9,"Bot",,,,,553869,,,7.140273291537779,-139.0606166310332,-0.9811283241765358,-21.671648041366794,32.265221005939296,-34.805145744988934,"3.18","1.62",,,,"94.9",2391,"6",662629,664875,553869,669911,676701,641857,678662,656248,602074,545341,"54.54",,,,,,,,69,2,"Sinker",1,2,1,2,2,1,1,2,"Infield shift","Standard",257,"0","0.026"
"SI","2022-10-03","95","-2.92","4.15","Lawrence, Justin",571970,664875,,"called_strike",,,,,8,"Max Muncy lines out sharply to center fielder Yonathan Daza.","R","L","R","LAD","COL","S",,,0,0,2022,"-1.64","-0.06","0.08","1.42",,,607208,2,9,"Bot",,,,,553869,,,11.46784210038052,-137.93109999870816,-1.3172680099800431,-23.55833413754318,31.471458786648906,-32.847527573861505,"3.2","1.54",,,,"94.3",2417,"6.1",662629,664875,553869,669911,676701,641857,678662,656248,602074,545341,"54.44",,,,,,,,69,1,"Sinker",1,2,1,2,2,1,1,2,"Infield shift","Standard",261,"0","-0.035"
"ST","2022-10-03","83.2","-3.08","4.33","Lawrence, Justin",669257,664875,"field_out","hit_into_play",,,,,6,"Will Smith flies out to center fielder Yonathan Daza.","R","R","R","LAD","COL","X",8,"fly_ball",1,0,2022,"0.41","0.51","0.39","2.31",,,607208,1,9,"Bot",145.24,84.36,,,553869,,,7.126425313367116,-120.98848596576666,0.8613807108034898,2.5833206317629207,24.07335585010728,-27.603582152003455,"3.32","1.56",290,"98.5",46,"82.8",2726,"6.1",662629,664875,553869,669911,676701,641857,678662,656248,602074,545341,"54.38",0.009,0.008,"0",1,0,0,3,68,2,"Sweeper",1,2,1,2,2,1,1,2,"Standard","Standard",82,"-0.11","-0.342"
"ST","2022-10-03","83.4","-3.11","4.54","Lawrence, Justin",669257,664875,,"ball",,,,,14,"Will Smith flies out to center fielder Yonathan Daza.","R","R","R","LAD","COL","B",,,0,0,2022,"1.02","0.5","2.15","1.85",,,607208,1,9,"Bot",,,,,553869,,,9.986535932695642,-120.9706980383653,-0.5757433650699093,7.4999692941494,28.27016140447129,-27.463268741944823,"3.34","1.7",,,,"82",2758,"6",662629,664875,553869,669911,676701,641857,678662,656248,602074,545341,"54.52",,,,,,,,68,1,"Sweeper",1,2,1,2,2,1,1,2,"Standard","Standard",94,"0","0.042"
"SI","2022-10-03","92.5","-3.01","4.06","Lawrence, Justin",518692,664875,"field_out","hit_into_play",,,,,14,"Freddie Freeman flies out sharply to right fielder Randal Grichuk.","R","L","R","LAD","COL","X",9,"fly_ball",3,0,2022,"-1.7","-0.22","0.22","1.62",,,607208,0,9,"Bot",213.03,86.63,,,553869,,,11.875571991053306,-134.19546157958104,0.11479869045333735,-23.098762977214427,30.08198669253125,-35.059400082215056,"3.6","1.79",349,"101.5",25,"92",2336,"6.2",662629,664875,553869,669911,676701,641857,678662,656248,602074,545341,"54.28",0.56,0.884,"0",1,0,0,6,67,4,"Sinker",1,2,1,2,2,1,1,2,"Standard","Standard",269,"-0.122","-0.698"
