"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SI","2022-09-27","92","-3.64","4.58","Reed, Jake",657136,596082,,"called_strike",,,,,6,"Connor Wong reaches on a fielder\'s choice, fielded by second baseman Rougned Odor.   Triston Casas scores.    Rob Refsnyder to 3rd.    Enrique Hernandez to 2nd.  Fielding error by second baseman Rougned Odor.","R","R","R","BOS","BAL","S",,,2,1,2022,"-1.63","0.21","0.28","2.71",671213,608701,571771,0,4,"Bot",,,,,668939,,,13.19636951090359,-133.3221842820326,0.6278324537955388,-22.18600959243049,27.546157761600647,-29.984065499786936,"3.35","1.46",,,,"90.4",2194,"5.5",663206,596082,668939,663624,596059,602104,683002,623993,656775,669720,"55.04",,,,,,,,49,4,"Sinker",8,8,8,8,8,8,8,8,"Standard","Standard",254,"0","-0.257"
"SI","2022-09-27","91.8","-3.61","4.57","Reed, Jake",657136,596082,,"called_strike",,,,,9,"Connor Wong reaches on a fielder\'s choice, fielded by second baseman Rougned Odor.   Triston Casas scores.    Rob Refsnyder to 3rd.    Enrique Hernandez to 2nd.  Fielding error by second baseman Rougned Odor.","R","R","R","BOS","BAL","S",,,2,0,2022,"-1.58","0.41","0.28","1.63",671213,608701,571771,0,4,"Bot",,,,,668939,,,12.981299880456062,-133.07331849883678,-2.4102068403421337,-21.491228544600638,27.81661471646991,-27.005392904216635,"3.33","1.49",,,,"90.1",2150,"5.4",663206,596082,668939,663624,596059,602104,683002,623993,656775,669720,"55.07",,,,,,,,49,3,"Sinker",8,8,8,8,8,8,8,8,"Standard","Standard",253,"0","-0.212"
"SI","2022-09-27","91.8","-3.61","4.63","Reed, Jake",657136,596082,,"ball",,,,,13,"Connor Wong reaches on a fielder\'s choice, fielded by second baseman Rougned Odor.   Triston Casas scores.    Rob Refsnyder to 3rd.    Enrique Hernandez to 2nd.  Fielding error by second baseman Rougned Odor.","R","R","R","BOS","BAL","B",,,1,0,2022,"-1.63","0.11","-1.6","2.42",671213,608701,571771,0,4,"Bot",,,,,668939,,,8.475964957752081,-133.42014226393,0.02329440206996447,-21.344424796957185,28.302078906452405,-31.142708725946765,"3.38","1.52",,,,"90.5",2017,"5.5",663206,596082,668939,663624,596059,602104,683002,623993,656775,669720,"54.98",,,,,,,,49,2,"Sinker",8,8,8,8,8,8,8,8,"Standard","Standard",255,"0","0.168"
"SL","2022-09-27","83.1","-3.62","4.85","Reed, Jake",657136,596082,,"blocked_ball",,,,,14,"Connor Wong reaches on a fielder\'s choice, fielded by second baseman Rougned Odor.   Triston Casas scores.    Rob Refsnyder to 3rd.    Enrique Hernandez to 2nd.  Fielding error by second baseman Rougned Odor.","R","R","R","BOS","BAL","B",,,0,0,2022,"0.77","0.16","1.31","1.39",671213,608701,571771,0,4,"Bot",,,,,668939,,,9.620459350429082,-120.64166144005647,-1.6422178827368716,5.245835545901933,27.442916642666738,-30.456700985901982,"3.33","1.4",,,,"81.2",2492,"5.5",663206,596082,668939,663624,596059,602104,683002,623993,656775,669720,"54.97",,,,,,,,49,1,"Slider",8,8,8,8,8,8,8,8,"Standard","Standard",63,"0","0.133"
"SL","2022-09-27","83.9","-3.67","4.94","Reed, Jake",571771,596082,"single","hit_into_play",,,,,13,"Orioles challenged (force play), call on the field was upheld: Enrique Hernandez singles on a ground ball to third baseman Ramon Urias.   Triston Casas to 3rd.    Rob Refsnyder to 2nd.","R","R","R","BOS","BAL","X",5,"ground_ball",3,2,2022,"1.16","0.06","-0.6","1.1",,671213,608701,0,4,"Bot",96.29,169.43,,,668939,,,4.729697271900575,-122.05687459361059,-2.5072489204863357,10.529231497812008,26.471762253708413,-31.28264898518706,"3.29","1.6",8,"99.3",-8,"82.3",2441,"5.5",663206,596082,668939,663624,596059,602104,683002,623993,656775,669720,"55.02",0.286,0.283,"0.9",1,1,0,2,48,7,"Slider",8,8,8,8,8,8,8,8,"Infield shift","Standard",62,"0.084","0.87"
"SI","2022-09-27","92.2","-3.51","4.63","Reed, Jake",571771,596082,,"ball",,,,,14,"Orioles challenged (force play), call on the field was upheld: Enrique Hernandez singles on a ground ball to third baseman Ramon Urias.   Triston Casas to 3rd.    Rob Refsnyder to 2nd.","R","R","R","BOS","BAL","B",,,2,2,2022,"-1.7","0.22","1","1.41",,671213,608701,0,4,"Bot",,,,,668939,,,14.839510550180199,-133.4343523626162,-2.7080220555212025,-23.65488594453397,30.27954972557925,-29.146830176069553,"3.35","1.63",,,,"90.1",2224,"5.4",663206,596082,668939,663624,596059,602104,683002,623993,656775,669720,"55.06",,,,,,,,48,6,"Sinker",8,8,8,8,8,8,8,8,"Infield shift","Standard",253,"0","0.198"
"SL","2022-09-27","82.3","-3.63","4.88","Reed, Jake",571771,596082,,"ball",,,,,14,"Orioles challenged (force play), call on the field was upheld: Enrique Hernandez singles on a ground ball to third baseman Ramon Urias.   Triston Casas to 3rd.    Rob Refsnyder to 2nd.","R","R","R","BOS","BAL","B",,,1,2,2022,"1.38","0.22","1.66","1.92",,671213,608701,0,4,"Bot",,,,,668939,,,9.195061211015943,-119.56207833381231,-0.5250585591798426,11.135331403636657,25.89808230791291,-30.2097953665517,"3.35","1.66",,,,"80.7",2505,"5.6",663206,596082,668939,663624,596059,602104,683002,623993,656775,669720,"54.93",,,,,,,,48,5,"Slider",8,8,8,8,8,8,8,8,"Infield shift","Standard",68,"0","0.089"
"SL","2022-09-27","83.2","-3.55","4.97","Reed, Jake",571771,596082,,"ball",,,,,14,"Orioles challenged (force play), call on the field was upheld: Enrique Hernandez singles on a ground ball to third baseman Ramon Urias.   Triston Casas to 3rd.    Rob Refsnyder to 2nd.","R","R","R","BOS","BAL","B",,,0,2,2022,"1.06","0.33","2.62","1.03",,671213,608701,0,4,"Bot",,,,,668939,,,11.885912248203375,-120.63275353834285,-3.1122992502918416,7.851328666581064,24.741954659750565,-28.520899368118904,"3.35","1.6",,,,"81.8",2472,"5.7",663206,596082,668939,663624,596059,602104,683002,623993,656775,669720,"54.85",,,,,,,,48,4,"Slider",8,8,8,8,8,8,8,8,"Infield shift","Standard",50,"0","0.031"
"SL","2022-09-27","82.9","-3.52","4.97","Reed, Jake",571771,596082,,"foul",,,,,5,"Orioles challenged (force play), call on the field was upheld: Enrique Hernandez singles on a ground ball to third baseman Ramon Urias.   Triston Casas to 3rd.    Rob Refsnyder to 2nd.","R","R","R","BOS","BAL","S",,,0,2,2022,"1.55","-0.01","0.22","2.12",,671213,608701,0,4,"Bot",,,,,668939,,,5.4324542160284635,-120.57181832915337,0.078502020352204,13.827022889587354,26.405063457911748,-32.570038340319336,"3.29","1.6",111,"74.6",72,"81.3",2356,"5.5",663206,596082,668939,663624,596059,602104,683002,623993,656775,669720,"55.01",,,,,,,,48,3,"Slider",8,8,8,8,8,8,8,8,"Infield shift","Standard",71,"0","0"
"SL","2022-09-27","82.2","-3.66","4.84","Reed, Jake",571771,596082,,"foul",,,,,8,"Orioles challenged (force play), call on the field was upheld: Enrique Hernandez singles on a ground ball to third baseman Ramon Urias.   Triston Casas to 3rd.    Rob Refsnyder to 2nd.","R","R","R","BOS","BAL","S",,,0,1,2022,"1.12","0.18","-0.17","1.59",,671213,608701,0,4,"Bot",,,,,668939,,,5.642931862656364,-119.63304823900545,-1.1637352036838702,9.697927020406196,23.27663424964139,-30.479599149352595,"3.29","1.6",219,"74.8",43,"80.9",2455,"5.4",663206,596082,668939,663624,596059,602104,683002,623993,656775,669720,"55.08",,,,,,,,48,2,"Slider",8,8,8,8,8,8,8,8,"Infield shift","Standard",67,"0","-0.111"
"SI","2022-09-27","91.2","-3.55","4.67","Reed, Jake",571771,596082,,"foul",,,,,4,"Orioles challenged (force play), call on the field was upheld: Enrique Hernandez singles on a ground ball to third baseman Ramon Urias.   Triston Casas to 3rd.    Rob Refsnyder to 2nd.","R","R","R","BOS","BAL","S",,,0,0,2022,"-1.52","0.34","-0.43","2.39",,671213,608701,0,4,"Bot",,,,,668939,,,10.928008555750113,-132.447563464838,-0.5385744157975567,-20.239909002039788,28.13917621164147,-28.23560130184008,"3.29","1.6",173,"63.9",48,"89.8",2151,"5.5",663206,596082,668939,663624,596059,602104,683002,623993,656775,669720,"54.98",,,,,,,,48,1,"Sinker",8,8,8,8,8,8,8,8,"Infield shift","Standard",253,"0","-0.082"
"SI","2022-09-27","91","-3.61","4.53","Reed, Jake",608701,596082,"single","hit_into_play",,,,,4,"Rob Refsnyder singles on a ground ball to right fielder Austin Hays.   Triston Casas to 2nd.","R","R","R","BOS","BAL","X",9,"ground_ball",0,0,2022,"-1.61","0.22","-0.67","2.56",,,671213,0,4,"Bot",156.85,122.02,,,668939,,,10.615134616471561,-132.05986505179135,0.5009109480909492,-21.162339638189415,29.70498217413423,-29.913753065894934,"3.5","1.59",140,"69.5",15,"89.1",2122,"5.4",663206,596082,668939,663624,596059,602104,683002,623993,656775,669720,"55.1",0.494,0.445,"0.9",1,1,0,4,47,1,"Sinker",8,8,8,8,8,8,8,8,"Standard","Standard",251,"0.061","0.682"
"SI","2022-09-25","90.4","-3.82","4.73","Reed, Jake",649557,596082,"double","hit_into_play",,,,,4,"Aledmys Diaz doubles (13) on a line drive to left fielder Terrin Vavra.","R","R","R","BAL","HOU","X",7,"line_drive",1,0,2022,"-1.69","0.39","-0.51","2.7",,,,2,6,"Top",61.07,131.79,,,668939,,,11.600344994720995,-131.21115229483627,0.04155570971424838,-21.880685494243583,25.54517629461867,-27.905820243626422,"3.4","1.66",232,"88.7",15,"89",2076,"5.4",663454,596082,668939,663624,596059,683002,622761,679631,656775,669065,"55.1",0.96,0.928,"1.25",1,1,1,4,35,2,"Sinker",0,1,1,0,1,0,1,0,"Standard","Standard",260,"-0.027","0.206"
"SI","2022-09-25","90.5","-3.71","4.68","Reed, Jake",649557,596082,,"ball",,,,,12,"Aledmys Diaz doubles (13) on a line drive to left fielder Terrin Vavra.","R","R","R","BAL","HOU","B",,,0,0,2022,"-1.61","0.18","1.23","2.52",,,,2,6,"Top",,,,,668939,,,15.484522583979329,-130.92438116302597,0.1675821443200457,-21.652864150661276,24.786087331899488,-30.388515485426293,"3.36","1.66",,,,"89.3",2085,"5.6",663454,596082,668939,663624,596059,683002,622761,679631,656775,669065,"54.85",,,,,,,,35,1,"Sinker",0,1,1,0,1,0,1,0,"Standard","Standard",255,"0","0.015"
"SL","2022-09-25","82.3","-3.83","5.06","Reed, Jake",514888,596082,"field_out","hit_into_play",,,,,6,"Jose Altuve lines out softly to second baseman Rougned Odor.","R","R","R","BAL","HOU","X",4,"line_drive",0,2,2022,"0.89","0.49","0.42","1.79",,,,1,6,"Top",152.2,142.05,,,668939,,,7.800383591224323,-119.77910831633864,-1.8629244761486277,7.215169257128481,21.61867975100728,-27.27637278355172,"2.88","1.29",161,"57.8",29,"81.3",2545,"5.5",663454,596082,668939,663624,596059,683002,622761,679631,656775,669065,"55.02",0.48,0.432,"0",1,0,0,1,34,3,"Slider",0,1,1,0,1,0,1,0,"Standard","Standard",62,"0.018","-0.1"
"SL","2022-09-25","81.7","-3.79","5.12","Reed, Jake",514888,596082,,"foul_bunt",,,,,11,"Jose Altuve lines out softly to second baseman Rougned Odor.","R","R","R","BAL","HOU","S",,,0,1,2022,"0.95","0.43","-0.94","3.15",,,,1,6,"Top",,,,,668939,,,4.537897438723876,-119.00797930714651,1.2653330559881695,8.245116564150143,22.248096748910715,-28.556468519766486,"2.88","1.29",3,,,"80.8",2568,"5.5",663454,596082,668939,663624,596059,683002,622761,679631,656775,669065,"54.97",,,,,,,,34,2,"Slider",0,1,1,0,1,0,1,0,"Standard","Standard",76,"0","-0.031"
"SI","2022-09-25","91.6","-3.78","4.64","Reed, Jake",514888,596082,,"called_strike",,,,,3,"Jose Altuve lines out softly to second baseman Rougned Odor.","R","R","R","BAL","HOU","S",,,0,0,2022,"-1.57","0.16","0.45","2.81",,,,1,6,"Top",,,,,668939,,,13.790688562119222,-132.69100945183865,0.8755845214943448,-21.362605039088113,25.942324330632637,-30.689490650427793,"2.82","1.29",,,,"90.2",2108,"5.5",663454,596082,668939,663624,596059,683002,622761,679631,656775,669065,"55.02",,,,,,,,34,1,"Sinker",0,1,1,0,1,0,1,0,"Standard","Standard",259,"0","-0.024"
"SI","2022-09-25","90.5","-3.75","4.75","Reed, Jake",643289,596082,"field_out","hit_into_play",,,,,6,"Mauricio Dubon grounds out, second baseman Rougned Odor to first baseman Ryan Mountcastle.","R","R","R","BAL","HOU","X",4,"ground_ball",0,1,2022,"-1.52","0.26","0.47","2.44",,,,0,6,"Top",149.65,148.56,,,668939,,,13.489074791612257,-131.17898498107553,-0.40858117221781665,-20.258627444642546,25.41746806865757,-29.227948104758195,"3.4","1.62",52,"101.5",0,"89.2",2128,"5.5",663454,596082,668939,663624,596059,683002,622761,679631,656775,669065,"54.99",0.46,0.436,"0",1,0,0,4,33,2,"Sinker",0,1,1,0,1,0,1,0,"Standard","Standard",259,"0.024","-0.187"
"SI","2022-09-25","90.5","-3.8","4.77","Reed, Jake",643289,596082,,"called_strike",,,,,3,"Mauricio Dubon grounds out, second baseman Rougned Odor to first baseman Ryan Mountcastle.","R","R","R","BAL","HOU","S",,,0,0,2022,"-1.63","0.11","0.65","2.96",,,,0,6,"Top",,,,,668939,,,14.276820903895258,-131.11109624731463,1.1626888529766304,-21.687573051122662,25.162902692452615,-31.40370647393746,"3.53","1.62",,,,"89.2",2215,"5.5",663454,596082,668939,663624,596059,683002,622761,679631,656775,669065,"54.96",,,,,,,,33,1,"Sinker",0,1,1,0,1,0,1,0,"Standard","Standard",256,"0","-0.034"
"SL","2022-09-24","83","-3.64","4.99","Reed, Jake",676801,596082,"field_out","hit_into_play",,,,,7,"Chas McCormick flies out to right fielder Anthony Santander.","R","R","R","BAL","HOU","X",9,"fly_ball",0,2,2022,"1.33","0.46","-0.66","2.05",,493329,,2,9,"Top",181.63,113.03,,,668939,,,4.157104963949725,-120.81386836120232,-1.1447665540482777,12.23803802457448,23.573962213952232,-27.68686338669702,"3.28","1.6",288,"83.5",32,"81.8",2461,"5.5",663258,596082,668939,663624,596059,683002,622761,669720,663630,623993,"55.01",0.034,0.038,"0",1,0,0,3,85,3,"Slider",9,11,11,9,11,9,11,9,"Standard","Standard",64,"0.012","-0.204"
"SI","2022-09-24","92.2","-3.77","4.7","Reed, Jake",676801,596082,,"foul",,,,,13,"Chas McCormick flies out to right fielder Anthony Santander.","R","R","R","BAL","HOU","S",,,0,1,2022,"-1.57","-0.06","-0.92","1.95",,493329,,2,9,"Top",,,,,668939,,,10.486542535254225,-133.78689804095768,-0.9581883235128867,-21.218798794414106,30.796397655334214,-32.88946076980734,"3.28","1.6",2,"47.6",-45,"90.6",2215,"5.6",663258,596082,668939,663624,596059,683002,622761,669720,663630,623993,"54.88",,,,,,,,85,2,"Sinker",9,11,11,9,11,9,11,9,"Standard","Standard",257,"0","-0.062"
"SL","2022-09-24","82.7","-3.73","4.95","Reed, Jake",676801,596082,,"foul",,,,,2,"Chas McCormick flies out to right fielder Anthony Santander.","R","R","R","BAL","HOU","S",,,0,0,2022,"1.18","0.56","-0.18","2.88",,,493329,2,9,"Top",,,,,668939,,,5.69804798466113,-120.38269917928942,0.6569244011668779,10.35289265336598,23.50186900227635,-27.109452186102345,"3.28","1.6",,,,"81.2",2496,"5.3",663258,596082,668939,663624,596059,683002,622761,669720,663630,623993,"55.21",,,,,,,,85,1,"Slider",9,11,11,9,11,9,11,9,"Standard","Standard",77,"0","-0.035"
"SI","2022-09-24","91.9","-3.65","4.83","Reed, Jake",493329,596082,"single","hit_into_play",,,,,4,"Yuli Gurriel singles on a ground ball to right fielder Anthony Santander.   Alex Bregman scores.    Kyle Tucker scores.","R","R","R","BAL","HOU","X",9,"ground_ball",0,1,2022,"-1.64","0.1","-0.74","2.62",608324,663656,,2,9,"Top",177.06,129.78,,,668939,,,10.706370382254839,-133.47276986011326,0.04507198606941909,-21.93358771081497,28.37673319586427,-31.26898516839254,"3.38","1.64",15,"84.7",-9,"90.3",2202,"5.4",663258,596082,668939,663624,596059,683002,622761,669720,663630,623993,"55.11",0.12,0.108,"0.9",1,1,0,2,84,2,"Sinker",9,9,9,9,11,9,11,9,"Standard","Standard",249,"-0.414","1.555"
"SL","2022-09-24","82.3","-3.75","5","Reed, Jake",493329,596082,,"called_strike",,,,,7,"Yuli Gurriel singles on a ground ball to right fielder Anthony Santander.   Alex Bregman scores.    Kyle Tucker scores.","R","R","R","BAL","HOU","S",,,0,0,2022,"1.42","0.33","-0.45","2.2",608324,663656,,2,9,"Top",,,,,668939,,,4.645122497949986,-119.80515851126533,-0.44551998144479177,12.704561609402033,24.496659577719967,-29.175240784079875,"3.49","1.66",,,,"81",2518,"5.5",663258,596082,668939,663624,596059,683002,622761,669720,663630,623993,"55.02",,,,,,,,84,1,"Slider",9,9,9,9,9,9,9,9,"Standard","Standard",67,"0","-0.052"
"SL","2022-09-19","82.4","-3.9","5.09","Reed, Jake",668952,596082,"hit_by_pitch","hit_by_pitch",,,,,11,"Ryan Kreidler hit by pitch.","R","R","R","BAL","DET","B",,,3,2,2022,"0.88","0.58","-2.6","3.47",,,,0,6,"Top",,,,,668939,,,1.2393855250196588,-120.07091605265266,1.622097722903149,8.257678038056115,22.75762567317192,-27.063342752993822,"3.48","1.64",,,,"81",2383,"5.2",663263,596082,668939,542583,602104,683002,622761,669720,656775,623993,"55.29",,,"0.7",1,0,0,,41,7,"Slider",0,6,6,0,6,0,6,0,"Infield shift","Standard",75,"-0.003","0.321"
"SI","2022-09-19","92.1","-3.86","4.89","Reed, Jake",668952,596082,,"foul",,,,,1,"Ryan Kreidler hit by pitch.","R","R","R","BAL","DET","S",,,3,2,2022,"-1.52","-0.01","-0.46","3.12",,,,0,6,"Top",,,,,668939,,,11.701668865777176,-133.5621333339435,1.3746519343550065,-20.782165760443828,29.01046613235445,-32.88897311306862,"3.48","1.64",5,"71",-31,"90.5",2065,"5.5",663263,596082,668939,542583,602104,683002,622761,669720,656775,623993,"54.97",,,,,,,,41,6,"Sinker",0,6,6,0,6,0,6,0,"Infield shift","Standard",254,"0","0"
