"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2022-10-05","93.9","2.62","5.47","Waldichuk, Ken",670869,686610,"grounded_into_double_play","hit_into_play",,,,,8,"Livan Soto grounds into a double play, shortstop Nick Allen to first baseman Dermis Garcia.   David Fletcher out at 2nd.    Livan Soto out at 1st.","R","L","L","OAK","LAA","X",6,"ground_ball",2,2,2022,"0.53","1.24","0.07","1.97",,,664058,1,7,"Top",114.15,155.21,,,519390,,,-7.895540803963516,-136.5579070784611,-6.200920132308306,8.32598072359361,28.839442460658482,-15.44378610639029,"3.54","1.67",,,,"95.4",2234,"7.1",662421,686610,519390,660650,672478,676391,669397,643393,664913,668843,"53.41",,,"0",,0,0,,47,6,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Strategic","Standard",139,"0.1","-0.342"
"ST","2022-10-05","79.5","2.85","5.09","Waldichuk, Ken",670869,686610,,"blocked_ball",,,,,13,"Livan Soto grounds into a double play, shortstop Nick Allen to first baseman Dermis Garcia.   David Fletcher out at 2nd.    Livan Soto out at 1st.","R","L","L","OAK","LAA","B",,,1,2,2022,"-1.73","-0.13","-1.55","0.47",,,664058,1,7,"Top",,,,,519390,,,-6.492271771999238,-115.61471521439377,-3.1136845355030216,-14.2049346504933,22.167450782061316,-32.95514275596145,"3.41","1.58",,,,"80.5",2181,"7.1",662421,686610,519390,660650,672478,676391,669397,643393,664913,668843,"53.42",,,,,,,,47,5,"Sweeper",1,0,0,1,0,1,0,1,"Standard","Standard",301,"0","0.057"
"FF","2022-10-05","93.6","2.36","5.7","Waldichuk, Ken",670869,686610,,"ball",,,,,11,"Livan Soto grounds into a double play, shortstop Nick Allen to first baseman Dermis Garcia.   David Fletcher out at 2nd.    Livan Soto out at 1st.","R","L","L","OAK","LAA","B",,,0,2,2022,"0.53","1.55","-0.21","4.45",,,664058,1,7,"Top",,,,,519390,,,-7.911882427862617,-136.0315635576355,-0.8888342376457591,8.379507744759017,31.017236644015885,-12.974639058478012,"3.47","1.62",,,,"94.6",2346,"7",662421,686610,519390,660650,672478,676391,669397,643393,664913,668843,"53.46",,,,,,,,47,4,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",142,"0","0.03"
"FF","2022-10-05","94.9","2.29","5.51","Waldichuk, Ken",670869,686610,,"foul",,,,,3,"Livan Soto grounds into a double play, shortstop Nick Allen to first baseman Dermis Garcia.   David Fletcher out at 2nd.    Livan Soto out at 1st.","R","L","L","OAK","LAA","S",,,0,2,2022,"0.58","1.34","0.77","3.11",,,664058,1,7,"Top",,,,,519390,,,-5.35227503730512,-138.02025857372863,-3.5905165106073067,8.718353317084498,33.873452677808274,-14.46486275274656,"3.54","1.67",162,"63.9",51,"95.5",2314,"6.9",662421,686610,519390,660650,672478,676391,669397,643393,664913,668843,"53.62",,,,,,,,47,3,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Strategic","Standard",140,"0","0"
"FF","2022-10-05","93.1","2.47","5.58","Waldichuk, Ken",670869,686610,,"foul",,,,,5,"Livan Soto grounds into a double play, shortstop Nick Allen to first baseman Dermis Garcia.   David Fletcher out at 2nd.    Livan Soto out at 1st.","R","L","L","OAK","LAA","S",,,0,1,2022,"0.64","1.21","0.17","2.52",,,664058,1,7,"Top",,,,,519390,,,-7.413918800351506,-135.3109214713343,-4.770697870187415,9.562538365253346,31.241756840021576,-16.451518938274837,"3.54","1.67",226,"75.2",42,"94.1",2206,"7.1",662421,686610,519390,660650,672478,676391,669397,643393,664913,668843,"53.42",,,,,,,,47,2,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Strategic","Standard",140,"0","-0.068"
"FF","2022-10-05","91.2","2.53","5.59","Waldichuk, Ken",670869,686610,,"foul",,,,,6,"Livan Soto grounds into a double play, shortstop Nick Allen to first baseman Dermis Garcia.   David Fletcher out at 2nd.    Livan Soto out at 1st.","R","L","L","OAK","LAA","S",,,0,0,2022,"0.83","1.38","0.51","2.65",,,664058,1,7,"Top",,,,,519390,,,-6.998045591421764,-132.54693531044964,-4.479151189245799,11.342612501452603,29.92705131019625,-15.160008518897904,"3.54","1.67",179,"71.2",59,"92.5",2294,"7.3",662421,686610,519390,660650,672478,676391,669397,643393,664913,668843,"53.24",,,,,,,,47,1,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",145,"0","-0.048"
"CH","2022-10-05","82.4","2.95","5.08","Waldichuk, Ken",664058,686610,"single","hit_into_play",,,,,9,"David Fletcher singles on a line drive to left fielder Tony Kemp.","R","R","L","OAK","LAA","X",7,"line_drive",3,2,2022,"1.35","0.1","0.38","1.6",,,,1,7,"Top",65.6,90.43,,,519390,,,-8.598272697121,-119.61568636592315,-1.510265218840011,14.673894681606615,24.754866488117262,-31.173591010383756,"3.26","1.52",233,"90.6",12,"83.3",1762,"7.2",662421,686610,519390,660650,672478,676391,669397,643393,664913,668843,"53.33",0.84,0.811,"0.9",1,1,0,4,46,7,"Changeup",1,0,0,1,0,1,0,1,"Strategic","Standard",103,"-0.049","0.211"
"ST","2022-10-05","78.8","3.01","5.16","Waldichuk, Ken",664058,686610,,"ball",,,,,14,"David Fletcher singles on a line drive to left fielder Tony Kemp.","R","R","L","OAK","LAA","B",,,2,2,2022,"-1.35","-0.35","2.21","1.94",,,,1,7,"Top",,,,,519390,,,0.7754455317734135,-114.80521999816227,0.4621523791794626,-12.10040841729055,20.834718883798356,-35.56729944182308,"3.22","1.42",,,,"79.8",2042,"6.9",662421,686610,519390,660650,672478,676391,669397,643393,664913,668843,"53.63",,,,,,,,46,6,"Sweeper",1,0,0,1,0,1,0,1,"Standard","Standard",290,"0","0.073"
"ST","2022-10-05","80.1","3.16","5.21","Waldichuk, Ken",664058,686610,,"ball",,,,,12,"David Fletcher singles on a line drive to left fielder Tony Kemp.","R","R","L","OAK","LAA","B",,,1,2,2022,"-1.22","-0.11","2.02","3.32",,,,1,7,"Top",,,,,519390,,,-0.20412599488816113,-116.5626638445772,2.8003314486168884,-11.05246982093893,22.279134930594825,-33.91814728854348,"3.24","1.46",,,,"80.9",1981,"6.9",662421,686610,519390,660650,672478,676391,669397,643393,664913,668843,"53.62",,,,,,,,46,5,"Sweeper",1,0,0,1,0,1,0,1,"Standard","Standard",288,"0","0.023"
"FF","2022-10-05","92.9","2.99","5.36","Waldichuk, Ken",664058,686610,,"foul",,,,,2,"David Fletcher singles on a line drive to left fielder Tony Kemp.","R","R","L","OAK","LAA","S",,,1,2,2022,"0.7","1.33","0.09","3.12",,,,1,7,"Top",,,,,519390,,,-9.073041895477264,-134.96454718241108,-2.8606039571087356,10.635761964669976,32.04578418507187,-15.521392568520366,"3.26","1.52",217,"72.9",34,"93.7",2280,"7",662421,686610,519390,660650,672478,676391,669397,643393,664913,668843,"53.46",,,,,,,,46,4,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",133,"0","0"
