"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2022-05-31","90.5","2.01","5.58","Lowther, Zac",666211,675912,"single","hit_into_play",,,,,6,"Taylor Trammell singles on a fly ball to third baseman Ramon Urias, deflected by left fielder Austin Hays.   Dylan Moore scores.","R","L","L","BAL","SEA","X",7,"fly_ball",1,1,2022,"1.07","1.29","0.56","2.85",664238,,,2,7,"Top",90.86,114.07,,,668939,,,-5.971358290339876,-131.72723301036922,-3.6749610665762678,13.682998355374053,27.836625312409264,-16.53026016762954,"3.53","1.65",232,"69.9",35,"91.4",2182,"6.8",661075,675912,668939,663624,596059,602104,622761,669720,656775,623993,"53.7",0.646,0.636,"0.9",1,1,0,4,59,3,"4-Seam Fastball",0,8,8,0,9,0,9,0,"Infield shift","Standard",133,"-0.002","0.86"
"FF","2022-05-31","89.8","2.03","5.6","Lowther, Zac",666211,675912,,"swinging_strike",,,,,12,"Taylor Trammell singles on a fly ball to third baseman Ramon Urias, deflected by left fielder Austin Hays.   Dylan Moore scores.","R","L","L","BAL","SEA","S",,,1,0,2022,"1.01","1.39","0.39","3.94",664238,,,2,7,"Top",,,,,668939,,,-6.240237038533047,-130.70916502765647,-1.0948577371455628,12.8547398642635,26.401738774228768,-16.136137046528148,"3.67","1.74",,,,"90.6",2199,"6.7",661075,675912,668939,663624,596059,602104,622761,669720,656775,623993,"53.82",,,,,,,,59,2,"4-Seam Fastball",0,8,8,0,8,0,8,0,"Infield shift","Standard",141,"0","-0.049"
"SL","2022-05-31","80.6","2.02","5.47","Lowther, Zac",666211,675912,,"ball",,,,,13,"Taylor Trammell singles on a fly ball to third baseman Ramon Urias, deflected by left fielder Austin Hays.   Dylan Moore scores.","R","L","L","BAL","SEA","B",,,0,0,2022,"-0.75","-0.06","-1.53","1.67",664238,,,2,7,"Top",,,,,668939,,,-6.518038745618612,-117.25904375348722,-1.6464740046731148,-5.623029330206187,22.983068817929443,-32.60270753418079,"3.61","1.71",,,,"81.1",2371,"6.7",661075,675912,668939,663624,596059,602104,622761,669720,656775,623993,"53.76",,,,,,,,59,1,"Slider",0,8,8,0,8,0,8,0,"Infield shift","Standard",310,"0","0.031"
"SL","2022-05-31","81.1","2.24","5.39","Lowther, Zac",664238,675912,"triple","hit_into_play",,,,,6,"Dylan Moore triples (2) on a sharp fly ball to center fielder Cedric Mullins.","R","R","L","BAL","SEA","X",8,"fly_ball",1,2,2022,"-0.55","0.1","0.36","2.66",,,,2,7,"Top",192.76,66.39,,,668939,,,-3.1599599119119928,-118.08399038075558,0.3641467396045561,-4.512909215669567,24.082356136315163,-31.53316711837166,"3.41","1.61",366,"102.7",24,"81.2",2275,"6.5",661075,675912,668939,663624,596059,602104,622761,669720,656775,623993,"54",0.734,1.232,"1.6",1,1,2,6,58,4,"Slider",0,8,8,0,8,0,8,0,"Standard","Standard",314,"0","0.316"
"FF","2022-05-31","90.4","2.03","5.64","Lowther, Zac",664238,675912,,"ball",,,,,12,"Dylan Moore triples (2) on a sharp fly ball to center fielder Cedric Mullins.","R","R","L","BAL","SEA","B",,,0,2,2022,"1.18","1.36","0.86","4.25",,,,2,7,"Top",,,,,668939,,,-5.500087470681979,-131.4867194381246,-0.35883574217573466,14.908317215463239,30.238862331674856,-16.681462971116968,"3.56","1.6",,,,"90.8",2315,"6.7",661075,675912,668939,663624,596059,602104,622761,669720,656775,623993,"53.75",,,,,,,,58,3,"4-Seam Fastball",0,8,8,0,8,0,8,0,"Standard","Standard",132,"0","0.011"
"CU","2022-05-31","74.4","2.05","5.47","Lowther, Zac",664238,675912,,"called_strike",,,,,14,"Dylan Moore triples (2) on a sharp fly ball to center fielder Cedric Mullins.","R","R","L","BAL","SEA","S",,,0,1,2022,"-1.12","-0.91","0.94","2.34",,,,2,7,"Top",,,,,668939,,,-0.29760234191604434,-108.21693233262693,2.542543130878278,-8.613112258244739,21.81339062673125,-39.975377005571616,"3.53","1.62",,,,"74.5",2288,"6.7",661075,675912,668939,663624,596059,602104,622761,669720,656775,623993,"53.77",,,,,,,,58,2,"Curveball",0,8,8,0,8,0,8,0,"Standard","Standard",323,"0","-0.023"
"CH","2022-05-31","83","2.02","5.56","Lowther, Zac",664238,675912,,"called_strike",,,,,5,"Dylan Moore triples (2) on a sharp fly ball to center fielder Cedric Mullins.","R","R","L","BAL","SEA","S",,,0,0,2022,"1.28","0.9","0.03","2.34",,,,2,7,"Top",,,,,668939,,,-7.095690007985404,-120.68334093423732,-2.637306864521479,13.862704636961055,24.439357277898523,-23.03226722021412,"3.58","1.66",,,,"83.6",1925,"6.8",661075,675912,668939,663624,596059,602104,622761,669720,656775,623993,"53.71",,,,,,,,58,1,"Changeup",0,8,8,0,8,0,8,0,"Standard","Standard",132,"0","-0.017"
"FF","2022-05-31","89.7","2.15","5.37","Lowther, Zac",624428,675912,"field_out","hit_into_play",,,,,6,"Adam Frazier flies out to left fielder Austin Hays.","R","L","L","BAL","SEA","X",7,"fly_ball",3,2,2022,"1.18","1.32","0.64","2.33",,,,1,7,"Top",87.78,98.23,,,668939,,,-6.263496801514263,-130.4028110273929,-4.2966715265894,14.781495300817351,29.80919375934945,-16.490267493337022,"3.13","1.5",269,"84.4",43,"90",2241,"6.8",661075,675912,668939,663624,596059,602104,622761,669720,656775,623993,"53.75",0.02,0.027,"0",1,0,0,3,57,6,"4-Seam Fastball",0,8,8,0,8,0,8,0,"Standard","Standard",130,"0","-0.207"
"FF","2022-05-31","89.4","2.11","5.45","Lowther, Zac",624428,675912,,"foul",,,,,1,"Adam Frazier flies out to left fielder Austin Hays.","R","L","L","BAL","SEA","S",,,3,1,2022,"1.36","1.34","-0.31","2.76",,,,1,7,"Top",,,,,668939,,,-8.92893712043499,-129.90649590134817,-3.4477963921910666,17.34802356224138,28.15039679312464,-16.448944051708754,"3.13","1.5",169,"62.9",50,"90.1",2282,"6.9",661075,675912,668939,663624,596059,602104,622761,669720,656775,623993,"53.62",,,,,,,,57,5,"4-Seam Fastball",0,8,8,0,8,0,8,0,"Standard","Standard",135,"0","-0.049"
"FF","2022-05-31","88.7","2.08","5.47","Lowther, Zac",624428,675912,,"called_strike",,,,,11,"Adam Frazier flies out to left fielder Austin Hays.","R","L","L","BAL","SEA","S",,,3,0,2022,"1.38","1.22","-0.84","3.05",,,,1,7,"Top",,,,,668939,,,-10.091926325214626,-128.74834359154255,-2.371719924348785,17.46494117804152,27.80383647536823,-18.37017027019463,"3.21","1.48",,,,"89.2",2190,"6.8",661075,675912,668939,663624,596059,602104,622761,669720,656775,623993,"53.66",,,,,,,,57,4,"4-Seam Fastball",0,8,8,0,8,0,8,0,"Standard","Standard",135,"0","-0.052"
"FF","2022-05-31","88.8","1.86","5.61","Lowther, Zac",624428,675912,,"ball",,,,,13,"Adam Frazier flies out to left fielder Austin Hays.","R","L","L","BAL","SEA","B",,,2,0,2022,"1.03","1.47","-1.26","2.17",,,,1,7,"Top",,,,,668939,,,-9.896450618894074,-128.90077777392142,-5.485393495935745,13.602015526987817,27.105570091807284,-14.761841857315439,"3.29","1.5",,,,"89.6",2178,"6.9",661075,675912,668939,663624,596059,602104,622761,669720,656775,623993,"53.57",,,,,,,,57,3,"4-Seam Fastball",0,8,8,0,8,0,8,0,"Standard","Standard",141,"0","0.086"
"SL","2022-05-31","79.6","2.28","5.42","Lowther, Zac",624428,675912,,"ball",,,,,13,"Adam Frazier flies out to left fielder Austin Hays.","R","L","L","BAL","SEA","B",,,1,0,2022,"-0.6","0.13","-1.47","1.62",,,,1,7,"Top",,,,,668939,,,-7.169465006500455,-115.73743351691446,-1.8215492221468277,-4.008427335776108,21.86934163320995,-30.844891119352297,"3.2","1.46",,,,"80.2",2292,"6.8",661075,675912,668939,663624,596059,602104,622761,669720,656775,623993,"53.72",,,,,,,,57,2,"Slider",0,8,8,0,8,0,8,0,"Standard","Standard",312,"0","0.044"
"FF","2022-05-31","87.3","2.05","5.56","Lowther, Zac",624428,675912,,"ball",,,,,12,"Adam Frazier flies out to left fielder Austin Hays.","R","L","L","BAL","SEA","B",,,0,0,2022,"1.27","1.37","0.5","3.68",,,,1,7,"Top",,,,,668939,,,-6.394879453953689,-126.93658353272046,-1.1706404879107315,15.085890679103192,27.188764911503387,-17.351313189268044,"3.26","1.44",,,,"87.8",2246,"6.7",661075,675912,668939,663624,596059,602104,622761,669720,656775,623993,"53.75",,,,,,,,57,1,"4-Seam Fastball",0,8,8,0,8,0,8,0,"Standard","Standard",138,"0","0.023"
"FF","2022-05-31","88.1","2.01","5.46","Lowther, Zac",553993,675912,"field_out","hit_into_play",,,,,9,"Eugenio Suarez grounds out, second baseman Rougned Odor to first baseman Ryan Mountcastle.","R","R","L","BAL","SEA","X",4,"ground_ball",2,0,2022,"1.06","1.26","0.75","1.85",,,,0,7,"Top",117.27,148.86,,,668939,,,-5.311247666148674,-128.09670730674188,-5.286056734468564,12.808692777225783,27.29330152113272,-17.397465363633884,"3.44","1.6",15,"78.8",-6,"88.6",2251,"6.7",661075,675912,668939,663624,596059,602104,622761,669720,656775,623993,"53.78",0.109,0.099,"0",1,0,0,2,56,3,"4-Seam Fastball",0,8,8,0,8,0,8,0,"Infield shift","Standard",134,"0","-0.317"
"CU","2022-05-31","73.7","2","5.55","Lowther, Zac",553993,675912,,"ball",,,,,13,"Eugenio Suarez grounds out, second baseman Rougned Odor to first baseman Ryan Mountcastle.","R","R","L","BAL","SEA","B",,,1,0,2022,"-1.16","-0.88","-1.88","0.83",,,,0,7,"Top",,,,,668939,,,-5.900551094448362,-107.05174818388164,-0.6010753945160947,-7.6454966071658665,21.533327216025935,-38.999542300584025,"3.34","1.57",,,,"73.7",2293,"6.8",661075,675912,668939,663624,596059,602104,622761,669720,656775,623993,"53.75",,,,,,,,56,2,"Curveball",0,8,8,0,8,0,8,0,"Infield shift","Standard",322,"0","0.063"
"CH","2022-05-31","85.9","2.04","5.58","Lowther, Zac",553993,675912,,"ball",,,,,13,"Eugenio Suarez grounds out, second baseman Rougned Odor to first baseman Ryan Mountcastle.","R","R","L","BAL","SEA","B",,,0,0,2022,"1.02","1.36","-0.91","0.84",,,,0,7,"Top",,,,,668939,,,-9.119564119127444,-124.51321606289345,-7.747201140929705,12.481349830951698,25.570887370741236,-16.57861178260372,"3.58","1.68",,,,"86.6",2166,"7",661075,675912,668939,663624,596059,602104,622761,669720,656775,623993,"53.53",,,,,,,,56,1,"Changeup",0,8,8,0,8,0,8,0,"Infield shift","Standard",134,"0","0.033"
"SL","2022-05-31","81.1","2.19","5.37","Lowther, Zac",641487,675912,"field_out","hit_into_play",,,,,4,"J.P. Crawford grounds out sharply, second baseman Rougned Odor to first baseman Ryan Mountcastle.","R","L","L","BAL","SEA","X",4,"ground_ball",1,0,2022,"-0.21","0.36","-0.4","2.36",,,677594,2,6,"Top",160.39,138.69,,,668939,,,-5.410700176931417,-118.06647067480242,-0.8113612866018667,-0.9661685457447603,22.240530832508508,-28.883133146944864,"3.35","1.57",99,"103.3",4,"81.5",1952,"6.5",661075,675912,668939,663624,596059,602104,622761,669720,656775,623993,"53.97",0.549,0.507,"0",1,0,0,4,51,2,"Slider",0,8,8,0,8,0,8,0,"Strategic","Standard",310,"0.001","-0.25"
