"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SL","2022-10-04","91.6","-1.69","6.18","Brown, Hunter",665155,686613,"strikeout","called_strike",,,,,11,"Nick Maton called out on strikes.","R","L","R","HOU","PHI","S",2,,3,2,2022,"0.14","0.56","-1.06","2.67",,,,0,8,"Top",,,,,543877,,,1.2782613596756924,-133.39802522845275,-4.225970256848721,1.3894316808713285,28.821212554753938,-24.776870806454,"3.3","1.57",,,,"91.8",2150,"6.4",662768,686613,543877,641820,682073,608324,643289,649557,676694,676801,"54.14",,,"0",1,0,0,,61,6,"Slider",8,0,0,8,0,8,0,8,"Infield shift","Standard",181,"0.001","-0.299"
"FF","2022-10-04","95.4","-1.47","6.15","Brown, Hunter",665155,686613,,"ball",,,,,11,"Nick Maton called out on strikes.","R","L","R","HOU","PHI","B",,,2,2,2022,"-0.62","1.5","-1.11","3.06",,,,0,8,"Top",,,,,543877,,,2.33948706361479,-138.80945146440567,-5.870104131431136,-8.472161421873784,33.316125707379534,-11.642368644592226,"3.24","1.51",,,,"95.5",2173,"6.5",662768,686613,543877,641820,682073,608324,643289,649557,676694,676801,"53.97",,,,,,,,61,5,"4-Seam Fastball",8,0,0,8,0,8,0,8,"Infield shift","Standard",215,"0","0.103"
"FF","2022-10-04","95.6","-1.48","6.22","Brown, Hunter",665155,686613,,"ball",,,,,11,"Nick Maton called out on strikes.","R","L","R","HOU","PHI","B",,,1,2,2022,"-0.66","1.51","-0.71","4.28",,,,0,8,"Top",,,,,543877,,,3.5347059620994385,-139.15010301297238,-2.869403146801007,-9.433720364054786,33.16915917051965,-12.233567507895634,"3.15","1.57",,,,"95.5",2223,"6.4",662768,686613,543877,641820,682073,608324,643289,649557,676694,676801,"54.15",,,,,,,,61,4,"4-Seam Fastball",8,0,0,8,0,8,0,8,"Infield shift","Standard",207,"0","0.037"
"SL","2022-10-04","91.9","-1.56","6.15","Brown, Hunter",665155,686613,,"foul",,,,,2,"Nick Maton called out on strikes.","R","L","R","HOU","PHI","S",,,1,1,2022,"0.32","0.45","-0.1","2.75",,,,0,8,"Top",,,,,543877,,,3.005343776709584,-133.78264639438837,-3.7691882417046205,3.232697040012078,28.82914978280979,-26.112531215886868,"3.15","1.52",232,"77.3",33,"92.5",2107,"6.6",662768,686613,543877,641820,682073,608324,643289,649557,676694,676801,"53.88",,,,,,,,61,3,"Slider",8,0,0,8,0,8,0,8,"Infield shift","Standard",182,"0","-0.054"
"SL","2022-10-04","91","-1.54","6.19","Brown, Hunter",665155,686613,,"called_strike",,,,,1,"Nick Maton called out on strikes.","R","L","R","HOU","PHI","S",,,1,0,2022,"0.47","0.51","-0.71","3.04",,,,0,8,"Top",,,,,543877,,,1.0969242397860082,-132.51197076908042,-3.1231404422505653,5.29764130381036,28.79842425364405,-25.746674922541263,"3.27","1.54",,,,"91.7",2144,"6.7",662768,686613,543877,641820,682073,608324,643289,649557,676694,676801,"53.8",,,,,,,,61,2,"Slider",8,0,0,8,0,8,0,8,"Infield shift","Standard",180,"0","-0.043"
"KC","2022-10-04","84.9","-1.37","6.36","Brown, Hunter",665155,686613,,"ball",,,,,13,"Nick Maton called out on strikes.","R","L","R","HOU","PHI","B",,,0,0,2022,"0.05","-1.3","-0.88","0.28",,,,0,8,"Top",,,,,543877,,,1.0602762819607934,-123.51470292687694,-5.169070349188523,0.2541906295282783,29.79791805245073,-44.23238091569848,"3.24","1.54",,,,"84.4",2537,"6.4",662768,686613,543877,641820,682073,608324,643289,649557,676694,676801,"54.06",,,,,,,,61,1,"Knuckle Curve",8,0,0,8,0,8,0,8,"Infield shift","Standard",17,"0","0.033"
"KC","2022-10-04","83.5","-1.43","6.24","Brown, Hunter",681082,686613,"field_out","hit_into_play",,,,,5,"Bryson Stott grounds out, third baseman Alex Bregman to first baseman Trey Mancini.","R","L","R","HOU","PHI","X",5,"ground_ball",1,0,2022,"0.47","-1.26","-0.15","2.31",,,,2,7,"Top",115.68,163.35,,,543877,,,2.0150313948795904,-121.51338090821916,-0.0036682062219532963,4.146364767439192,28.11803027583984,-44.756853309027434,"3.2","1.49",3,"84.3",-42,"83.1",2364,"6.5",662768,686613,543877,641820,682073,608324,643289,649557,676694,676801,"54.04",0.086,0.078,"0",1,0,0,2,57,2,"Knuckle Curve",8,0,0,8,0,8,0,8,"Infield shift","Standard",21,"0.001","-0.114"
"KC","2022-10-04","85.5","-1.4","6.2","Brown, Hunter",681082,686613,,"ball",,,,,14,"Bryson Stott grounds out, third baseman Alex Bregman to first baseman Trey Mancini.","R","L","R","HOU","PHI","B",,,0,0,2022,"0.49","-1.26","0.74","0.12",,,,2,7,"Top",,,,,543877,,,4.091421328949241,-124.35852645140612,-5.4196238512373185,4.119966435177089,28.48694467442585,-44.144108276703946,"3.27","1.51",,,,"85.7",2469,"6.7",662768,686613,543877,641820,682073,608324,643289,649557,676694,676801,"53.76",,,,,,,,57,1,"Knuckle Curve",8,0,0,8,0,8,0,8,"Infield shift","Standard",21,"0","0.015"
"KC","2022-10-04","84.4","-1.39","6.26","Brown, Hunter",669016,686613,"strikeout","swinging_strike",,,,,14,"Brandon Marsh strikes out swinging.","R","L","R","HOU","PHI","S",2,,3,2,2022,"0.68","-1.37","0.13","1.07",,,,1,7,"Top",,,,,543877,,,2.182413624355671,-122.86038687835429,-2.924834197639828,6.388881239388981,27.319837947580297,-45.48019425918055,"3.09","1.48",,,,"84.5",2356,"6.6",662768,686613,543877,641820,682073,608324,643289,649557,676694,676801,"53.91",,,"0",1,0,0,,56,6,"Knuckle Curve",8,0,0,8,0,8,0,8,"Infield shift","Standard",20,"0","-0.207"
"FF","2022-10-04","96.1","-1.34","6.08","Brown, Hunter",669016,686613,,"foul",,,,,5,"Brandon Marsh strikes out swinging.","R","L","R","HOU","PHI","S",,,3,1,2022,"-0.75","1.35","-0.24","2.43",,,,1,7,"Top",,,,,543877,,,4.706024081163997,-139.72375335995656,-7.180055925129476,-10.972223026635863,34.295561127968696,-13.078965974346758,"3.09","1.48",243,"82.5",47,"96.9",2152,"7",662768,686613,543877,641820,682073,608324,643289,649557,676694,676801,"53.48",,,,,,,,56,5,"4-Seam Fastball",8,0,0,8,0,8,0,8,"Infield shift","Standard",214,"0","-0.049"
"FF","2022-10-04","95.1","-1.57","6.14","Brown, Hunter",669016,686613,,"ball",,,,,11,"Brandon Marsh strikes out swinging.","R","L","R","HOU","PHI","B",,,2,1,2022,"-0.6","1.45","-0.87","3.31",,,,1,7,"Top",,,,,543877,,,3.214904755665897,-138.29606431762727,-4.996374762985273,-8.460405096525001,33.509182673000105,-12.650911786446652,"3.09","1.45",,,,"95.1",2150,"6.5",662768,686613,543877,641820,682073,608324,643289,649557,676694,676801,"53.98",,,,,,,,56,4,"4-Seam Fastball",8,0,0,8,0,8,0,8,"Infield shift","Standard",219,"0","0.075"
