"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SL","2022-07-12","82.4","-1.28","6.85","Swarmer, Matt",663624,664161,"strikeout","called_strike",,,,,7,"Ryan Mountcastle called out on strikes.","R","R","R","CHC","BAL","S",2,,0,2,2022,"0.61","0.04","-0.74","1.78",656775,641820,663630,2,9,"Top",,,,,543228,,,0.0335713393386097,-119.94197912062232,-5.006970343351115,5.889531647823645,25.26857217492592,-31.015452030920176,"3.37","1.6",,,,"81.8",2120,"6.1",663187,664161,543228,663845,623520,621550,663538,664023,676369,673548,"54.41",,,"0",1,0,0,,70,3,"Slider",2,4,4,2,4,2,4,2,"Standard","Standard",88,"0.022","-0.47"
"SL","2022-07-12","82.8","-1.29","6.8","Swarmer, Matt",663624,664161,,"foul_tip",,,,,14,"Ryan Mountcastle called out on strikes.","R","R","R","CHC","BAL","S",,,0,1,2022,"0.4","0.29","0.19","1.08",656775,641820,663630,2,9,"Top",,,,,543228,,,2.580905283101561,-120.55822563077729,-7.198621743177241,3.4800389061225805,21.713977957930776,-28.23248102619712,"3.7","1.77",,,,"82.9",2296,"6.2",663187,664161,543228,663845,623520,621550,663538,664023,676369,673548,"54.31",,,,,,,,70,2,"Slider",2,4,4,2,4,2,4,2,"Standard","Standard",131,"0","-0.158"
"SL","2022-07-12","82.3","-1.34","6.87","Swarmer, Matt",663624,664161,,"swinging_strike",,,,,9,"Ryan Mountcastle called out on strikes.","R","R","R","CHC","BAL","S",,,0,0,2022,"0.54","0.63","0.3","1.81",656775,641820,663630,2,9,"Top",,,,,543228,,,2.665400101867367,-119.76055230240205,-6.212650069496186,4.692879071573296,22.108730414674085,-25.115035199889796,"3.7","1.77",,,,"82.4",2222,"6.2",663187,664161,543228,663845,623520,621550,663538,664023,676369,673548,"54.26",,,,,,,,70,1,"Slider",2,4,4,2,4,2,4,2,"Standard","Standard",140,"0","-0.128"
"FF","2022-07-12","90.8","-1.31","6.84","Swarmer, Matt",663630,664161,"walk","ball",,,,,11,"Ryan McKenna walks.   Cedric Mullins to 3rd.    Trey Mancini to 2nd.","R","R","R","CHC","BAL","B",,,3,1,2022,"-0.21","1.22","-1.02","3.19",,656775,641820,2,9,"Top",,,,,543228,,,1.1669702217171536,-132.2410491596616,-5.839372966332963,-2.718582495765322,27.451750841003257,-16.85545432903185,"3.17","1.54",,,,"90.7",1871,"6.1",663187,664161,543228,663845,623520,621550,663538,664023,676369,673548,"54.38",,,"0.7",1,0,0,,69,5,"4-Seam Fastball",2,4,4,2,4,2,4,2,"Standard","Standard",204,"-0.008","0.199"
"FF","2022-07-12","90.9","-1.32","6.84","Swarmer, Matt",663630,664161,,"ball",,,,,14,"Ryan McKenna walks.   Cedric Mullins to 3rd.    Trey Mancini to 2nd.","R","R","R","CHC","BAL","B",,,2,1,2022,"-0.36","1.15","1.21","1.63",,656775,641820,2,9,"Top",,,,,543228,,,7.090355766379009,-132.02316690717456,-9.608716509717677,-5.736634195553785,27.357156615368158,-16.794003398456507,"3.11","1.4",,,,"90.8",2046,"6.3",663187,664161,543228,663845,623520,621550,663538,664023,676369,673548,"54.24",,,,,,,,69,4,"4-Seam Fastball",2,4,4,2,4,2,4,2,"Standard","Standard",198,"0","0.107"
"FF","2022-07-12","90.1","-1.37","6.8","Swarmer, Matt",663630,664161,,"foul",,,,,13,"Ryan McKenna walks.   Cedric Mullins to 3rd.    Trey Mancini to 2nd.","R","R","R","CHC","BAL","S",,,2,0,2022,"-0.13","1.16","-0.4","1.4",,656775,641820,2,9,"Top",,,,,543228,,,2.6567039894552136,-130.8459339066404,-9.82595447312626,-2.0362187753928445,29.57993127983135,-16.912956144567563,"3.32","1.58",5,"88.9",-17,"89.6",2088,"6.3",663187,664161,543228,663845,623520,621550,663538,664023,676369,673548,"54.22",,,,,,,,69,3,"4-Seam Fastball",2,4,4,2,4,2,4,2,"Standard","Standard",201,"0","-0.09"
"FF","2022-07-12","90.8","-1.42","6.79","Swarmer, Matt",663630,664161,,"ball",,,,,14,"Ryan McKenna walks.   Cedric Mullins to 3rd.    Trey Mancini to 2nd.","R","R","R","CHC","BAL","B",,,1,0,2022,"-0.12","1.25","1.11","1.12",,656775,641820,2,9,"Top",,,,,543228,,,6.572926635408871,-131.72539239254604,-10.8715155096754,-2.8370048730336905,28.964663902164887,-15.396667045949387,"3.08","1.44",,,,"90.4",2040,"6.3",663187,664161,543228,663845,623520,621550,663538,664023,676369,673548,"54.21",,,,,,,,69,2,"4-Seam Fastball",2,4,4,2,4,2,4,2,"Standard","Standard",209,"0","0.068"
"SL","2022-07-12","82.1","-1.36","6.84","Swarmer, Matt",663630,664161,,"blocked_ball",,,,,14,"Ryan McKenna walks.   Cedric Mullins to 3rd.    Trey Mancini to 2nd.","R","R","R","CHC","BAL","B",,,0,0,2022,"0.84","0.26","1.57","0.83",,656775,641820,2,9,"Top",,,,,543228,,,4.9895953770696755,-119.34367221559879,-7.530754890956465,7.063442756958974,23.440012831051845,-28.42525990380033,"3.09","1.43",,,,"81.8",2242,"6.2",663187,664161,543228,663845,623520,621550,663538,664023,676369,673548,"54.29",,,,,,,,69,1,"Slider",2,4,4,2,4,2,4,2,"Standard","Standard",153,"0","0.054"
"FF","2022-07-12","91.1","-1.32","6.75","Swarmer, Matt",641820,664161,,"ball",,,,,14,"Matt Swarmer intentionally walks Trey Mancini.","R","R","R","CHC","BAL","B",,,2,1,2022,"-0.2","1.31","1.64","1.82",,,656775,2,9,"Top",,,,,543228,,,7.8154386569240435,-132.23465739354668,-9.311176238545887,-3.8808507271207624,25.43004237183377,-14.971886268026468,"3.61","1.65",,,,"91",2144,"6.2",663187,664161,543228,663845,623520,621550,663538,664023,676369,673548,"54.33",,,,,,,,68,4,"4-Seam Fastball",2,4,4,2,4,2,4,2,"Standard","Standard",202,"-0.004","0.068"
"SL","2022-07-12","81.9","-1.24","6.81","Swarmer, Matt",641820,664161,,"swinging_strike",,,,,9,"Matt Swarmer intentionally walks Trey Mancini.","R","R","R","CHC","BAL","S",,,2,0,2022,"0.64","0.29","0.63","1.99",,,656775,2,9,"Top",,,,,543228,,,2.961579363038359,-119.21075770831631,-4.902262038209134,5.593601144242629,22.30193949316423,-28.674851163411557,"3.66","1.71",,,,"81.7",2185,"6.1",663187,664161,543228,663845,623520,621550,663538,664023,676369,673548,"54.4",,,,,,,,68,3,"Slider",2,4,4,2,4,2,4,2,"Standard","Standard",101,"0","-0.057"
"SL","2022-07-12","81.8","-1.4","6.78","Swarmer, Matt",641820,664161,,"ball",,,,,14,"Matt Swarmer intentionally walks Trey Mancini.","R","R","R","CHC","BAL","B",,,1,0,2022,"0.6","0.25","0.28","0.87",,,656775,2,9,"Top",,,,,543228,,,2.6267688964726066,-119.02013638381005,-7.259589693232291,5.198184341855344,22.63326522492013,-28.605243827233735,"3.65","1.58",,,,"81.7",2268,"6.2",663187,664161,543228,663845,623520,621550,663538,664023,676369,673548,"54.28",,,,,,,,68,2,"Slider",2,4,4,2,4,2,4,2,"Standard","Standard",117,"0","0.044"
"FF","2022-07-12","90","-1.29","6.79","Swarmer, Matt",641820,664161,,"ball",,,,,14,"Matt Swarmer intentionally walks Trey Mancini.","R","R","R","CHC","BAL","B",,,0,0,2022,"-0.28","1.19","1.16","2.47",,,656775,2,9,"Top",,,,,543228,,,6.661424102825795,-130.85665810172728,-7.307152461008164,-4.580337690742311,25.612546376165422,-17.167549570137616,"3.64","1.72",,,,"90",1964,"6.2",663187,664161,543228,663845,623520,621550,663538,664023,676369,673548,"54.32",,,,,,,,68,1,"4-Seam Fastball",2,4,4,2,4,2,4,2,"Standard","Standard",202,"0","0.032"
"SL","2022-07-12","82.8","-1.05","6.83","Swarmer, Matt",656775,664161,"single","hit_into_play",,,,,7,"Cedric Mullins singles on a fly ball to left fielder Ian Happ.","R","L","R","CHC","BAL","X",7,"fly_ball",2,2,2022,"0.62","0.13","-0.42","2.02",,,,2,9,"Top",70.47,134.16,,,543228,,,0.22705260526471843,-120.47616739012908,-4.695940579395021,5.983847654094472,25.112328315552286,-30.172521132113573,"3.36","1.56",196,"67.5",47,"82.2",2229,"6.1",663187,664161,543228,663845,623520,621550,663538,664023,676369,673548,"54.43",0.229,0.222,"0.9",1,1,0,3,67,5,"Slider",2,4,4,2,4,2,4,2,"Standard","Standard",59,"-0.005","0.133"
