"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"EP","2022-05-31","59.3","-0.69","7.13","Owings, Chris",663728,572008,"field_out","hit_into_play",,,,,5,"Cal Raleigh lines out to first baseman Ryan Mountcastle in foul territory.","R","L","R","BAL","SEA","X",3,"line_drive",0,0,2022,"-0.23","1.79","0.19","2.94",,666211,,2,9,"Top",163.98,166.93,,,668939,,,1.7399932606000619,-86.33192302955717,-0.27662097534219743,-1.3954837205544988,12.454959036340208,-23.431642636065494,"3.63","1.72",125,"80",12,"58.6",1420,"5.7",661075,572008,668939,663624,596059,602104,622761,669720,656775,623993,"54.78",0.506,0.455,"0",1,0,0,4,75,1,"Eephus",0,10,10,0,10,0,10,0,"Infield shift","Standard",202,"0","-0.312"
"EP","2022-05-31","48.7","-0.76","6.75","Owings, Chris",666211,572008,"double","hit_into_play",,,,,5,"Taylor Trammell doubles (3) on a sharp line drive to right fielder Anthony Santander.   Eugenio Suarez scores.","R","L","R","BAL","SEA","X",9,"line_drive",0,1,2022,"-0.12","1.76","0.23","2.28",553993,,,2,9,"Top",201.55,122.34,,,668939,,,1.4593680342355144,-70.75668735541304,3.059197759734796,-0.5652800202340404,8.282417393146126,-26.86591045661951,"3.53","1.65",190,"104.5",12,"48.5",1140,"6.2",661075,572008,668939,663624,596059,602104,622761,669720,656775,623993,"54.29",0.857,0.856,"1.25",1,1,1,4,74,2,"Eephus",0,9,9,0,10,0,10,0,"Infield shift","Standard",204,"0","0.996"
"EP","2022-05-31","50.7","-0.82","6.86","Owings, Chris",666211,572008,,"called_strike",,,,,2,"Taylor Trammell doubles (3) on a sharp line drive to right fielder Anthony Santander.   Eugenio Suarez scores.","R","L","R","BAL","SEA","S",,,0,0,2022,"-0.16","1.83","0.1","3.36",553993,,,2,9,"Top",,,,,668939,,,1.4584608243971837,-73.66843270011474,3.550186569319316,-0.7453357258443963,9.087505370472082,-26.195117760346548,"3.64","1.63",,,,"50.2",1226,"5.9",661075,572008,668939,663624,596059,602104,622761,669720,656775,623993,"54.63",,,,,,,,74,1,"Eephus",0,9,9,0,9,0,9,0,"Infield shift","Standard",205,"0","-0.05"
"EP","2022-05-31","54.8","-0.53","7.07","Owings, Chris",664238,572008,"field_out","hit_into_play",,,,,1,"Dylan Moore flies out to left fielder Austin Hays.","R","R","R","BAL","SEA","X",7,"fly_ball",1,0,2022,"-0.42","1.73","-0.54","3.17",553993,,,1,9,"Top",82.86,108.83,,,668939,,,0.515002941865148,-79.76688269375393,1.7337624774275826,-1.8370548279188579,11.2256441456953,-25.30708354110719,"3.41","1.61",249,"88.6",53,"54.1",1347,"5.8",661075,572008,668939,663624,596059,602104,622761,669720,656775,623993,"54.74",0.014,0.014,"0",1,0,0,3,73,2,"Eephus",0,9,9,0,9,0,9,0,"Standard","Standard",200,"0","-0.17"
"EP","2022-05-31","65.7","-0.65","6.96","Owings, Chris",664238,572008,,"blocked_ball",,,,,14,"Dylan Moore flies out to left fielder Austin Hays.","R","R","R","BAL","SEA","B",,,0,0,2022,"-0.14","1.7","0.93","1",553993,,,1,9,"Top",,,,,668939,,,3.042866807535365,-95.68094326713214,-5.284863380894247,-1.3012402140522685,13.967561549287444,-21.109028832452996,"3.5","1.61",,,,"65.3",1686,"5.8",661075,572008,668939,663624,596059,602104,622761,669720,656775,623993,"54.71",,,,,,,,73,1,"Eephus",0,9,9,0,9,0,9,0,"Strategic","Standard",196,"0","0.007"
"EP","2022-05-31","53","-1.15","6.91","Owings, Chris",624428,572008,"field_out","hit_into_play",,,,,11,"Adam Frazier grounds out, second baseman Rougned Odor to first baseman Ryan Mountcastle.   Eugenio Suarez to 3rd.","R","L","R","BAL","SEA","X",4,"ground_ball",0,0,2022,"-0.28","1.64","-0.99","2.63",,553993,,0,9,"Top",145.17,147.84,,,668939,,,0.5724986348864955,-77.19705980326754,1.7655078929848538,-1.1729123541634727,9.476438866606912,-26.026342004948575,"3.13","1.5",22,"92.1",-6,"52.5",1323,"5.7",661075,572008,668939,663624,596059,602104,622761,669720,656775,623993,"54.82",0.186,0.167,"0",1,0,0,2,72,1,"Eephus",0,9,9,0,9,0,9,0,"Standard","Standard",210,"0","-0.261"
"EP","2022-05-31","49.5","-0.46","6.9","Owings, Chris",553993,572008,"double","hit_into_play",,,,,6,"Eugenio Suarez doubles (10) on a sharp line drive to center fielder Cedric Mullins.","R","R","R","BAL","SEA","X",8,"line_drive",1,2,2022,"-0.26","1.45","0.38","2.86",,,,0,9,"Top",158.23,49.28,,,668939,,,1.4260616703984768,-71.93892165902817,3.6139050468817864,-1.0586149770426427,8.413368863581178,-27.775936382968652,"3.44","1.6",324,"105.3",20,"48.9",1242,"5.7",661075,572008,668939,663624,596059,602104,622761,669720,656775,623993,"54.83",0.643,0.919,"1.25",1,1,1,6,71,4,"Eephus",0,9,9,0,9,0,9,0,"Infield shift","Strategic",205,"0","0.697"
"FA","2022-05-31","83","-0.53","6.72","Owings, Chris",553993,572008,,"ball",,,,,14,"Eugenio Suarez doubles (10) on a sharp line drive to center fielder Cedric Mullins.","R","R","R","BAL","SEA","B",,,0,2,2022,"-0.23","1.18","0.87","0.81",,,,0,9,"Top",,,,,668939,,,3.582713426687261,-120.62287424188574,-9.27783867793259,-2.909317541388012,21.546667149244467,-19.059154309008438,"3.72","1.68",,,,"82.1",1864,"5.6",661075,572008,668939,663624,596059,602104,622761,669720,656775,623993,"54.9",,,,,,,,71,3,"Other",0,9,9,0,9,0,9,0,"Infield shift","Strategic",199,"0","0.017"
"EP","2022-05-31","50.2","-0.65","7.07","Owings, Chris",553993,572008,,"foul",,,,,11,"Eugenio Suarez doubles (10) on a sharp line drive to center fielder Cedric Mullins.","R","R","R","BAL","SEA","S",,,0,1,2022,"-0.22","1.39","-0.47","3.98",,,,0,9,"Top",,,,,668939,,,0.500685772983349,-72.82784688094634,4.767347073225478,-0.8583276247895969,8.703467649866965,-28.03261732384763,"3.44","1.6",,,,"49.4",1160,"5.6",661075,572008,668939,663624,596059,602104,622761,669720,656775,623993,"54.95",,,,,,,,71,2,"Eephus",0,9,9,0,9,0,9,0,"Infield shift","Strategic",206,"0","-0.046"
"EP","2022-05-31","48.8","-0.48","7.17","Owings, Chris",553993,572008,,"called_strike",,,,,6,"Eugenio Suarez doubles (10) on a sharp line drive to center fielder Cedric Mullins.","R","R","R","BAL","SEA","S",,,0,0,2022,"-0.21","1.66","0.73","2.53",,,,0,9,"Top",,,,,668939,,,1.848022755759258,-70.85076740221415,2.9030614524703395,-0.9442894226372492,8.566392323967293,-27.192521229344543,"3.58","1.68",,,,"48",1215,"5.6",661075,572008,668939,663624,596059,602104,622761,669720,656775,623993,"54.92",,,,,,,,71,1,"Eephus",0,9,9,0,9,0,9,0,"Infield shift","Strategic",202,"0","-0.034"
