"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2022-10-01","92.8","-1.09","5.97","Grove, Michael",543068,675627,"field_out","hit_into_play",,,,,3,"C.J. Cron grounds out, pitcher Michael Grove to first baseman Freddie Freeman.","R","R","R","LAD","COL","X",1,"ground_ball",0,0,2022,"-0.65","1.51","0.74","3.06",602074,,,2,5,"Top",150.1,173.88,,,605131,,,6.108444837577039,-135.12431989454362,-5.0376692066762985,-9.167267047179712,26.59385025666406,-12.736836182146035,"3.68","1.69",37,"99.2",-2,"93.6",2122,"6.5",662595,675627,605131,518692,666158,593643,607208,572204,641355,605141,"53.97",0.351,0.335,"0",1,0,0,2,40,1,"4-Seam Fastball",1,4,4,1,4,1,4,1,"Strategic","Standard",201,"0.021","-0.364"
"FF","2022-10-01","94.5","-1.18","6.01","Grove, Michael",641857,675627,"field_out","hit_into_play",,,,,4,"Ryan McMahon grounds out sharply, shortstop Trea Turner to first baseman Freddie Freeman.   Yonathan Daza to 3rd.","R","L","R","LAD","COL","X",6,"ground_ball",1,2,2022,"-0.63","1.23","-0.31","2.49",,602074,,1,5,"Top",117.93,140.43,,,605131,,,3.691070853057038,-137.52875738765061,-6.284050269525493,-8.798662247004703,29.218351110280267,-15.318151494228456,"3.54","1.63",59,"107.7",1,"95.1",2042,"6.6",662595,675627,605131,518692,666158,593643,607208,572204,641355,605141,"53.95",0.514,0.477,"0",1,0,0,4,39,4,"4-Seam Fastball",1,4,4,1,4,1,4,1,"Standard","Standard",202,"0.015","-0.223"
"FF","2022-10-01","92.4","-1.18","5.96","Grove, Michael",641857,675627,,"foul",,,,,6,"Ryan McMahon grounds out sharply, shortstop Trea Turner to first baseman Freddie Freeman.   Yonathan Daza to 3rd.","R","L","R","LAD","COL","S",,,1,1,2022,"-0.19","1.64","0.62","2.35",,602074,,1,5,"Top",,,,,605131,,,5.011890693415529,-134.30343704473697,-6.97691397445318,-3.347231997412508,29.18019916056588,-11.027766150226713,"3.54","1.63",169,"61.7",47,"92.7",2134,"6.5",662595,675627,605131,518692,666158,593643,607208,572204,641355,605141,"53.95",,,,,,,,39,3,"4-Seam Fastball",1,4,4,1,4,1,4,1,"Standard","Standard",199,"0","-0.082"
"FF","2022-10-01","92.7","-1.24","5.94","Grove, Michael",641857,675627,,"foul",,,,,5,"Ryan McMahon grounds out sharply, shortstop Trea Turner to first baseman Freddie Freeman.   Yonathan Daza to 3rd.","R","L","R","LAD","COL","S",,,1,0,2022,"-0.67","1.41","-0.06","2.68",,602074,,1,5,"Top",,,,,605131,,,4.512257423171605,-134.9581963143147,-5.709693140506642,-9.123928615579894,26.662409387922622,-13.843037272017956,"3.54","1.63",172,"76.4",16,"93.9",2289,"6.7",662595,675627,605131,518692,666158,593643,607208,572204,641355,605141,"53.76",,,,,,,,39,2,"4-Seam Fastball",1,4,4,1,4,1,4,1,"Standard","Standard",205,"0","-0.042"
"FF","2022-10-01","94.6","-1.28","5.94","Grove, Michael",641857,675627,,"ball",,,,,14,"Ryan McMahon grounds out sharply, shortstop Trea Turner to first baseman Freddie Freeman.   Yonathan Daza to 3rd.","R","L","R","LAD","COL","B",,,0,0,2022,"-0.52","1.59","0.51","1.4",,602074,,1,5,"Top",,,,,605131,,,5.83351357928555,-137.4423508733777,-9.742828502658456,-7.838893244016495,29.499908608624324,-10.063836019299275,"3.54","1.57",,,,"95.1",2270,"6.6",662595,675627,605131,518692,666158,593643,607208,572204,641355,605141,"53.89",,,,,,,,39,1,"4-Seam Fastball",1,4,4,1,4,1,4,1,"Standard","Standard",207,"0","0.028"
"FF","2022-10-01","93","-1.16","5.9","Grove, Michael",578428,675627,"field_out","hit_into_play",,,,,4,"Jose Iglesias grounds out, pitcher Michael Grove to first baseman Freddie Freeman.   Yonathan Daza to 2nd.","R","R","R","LAD","COL","X",1,"ground_ball",0,0,2022,"-0.69","1.4","-0.34","1.98",,,602074,0,5,"Top",128.45,181.1,,,605131,,,3.64438427182826,-135.3371997319729,-7.431641220273741,-9.224897922051575,27.881225494181205,-13.554854666479512,"3.09","1.39",3,"87.1",-33,"93.9",2220,"6.7",662595,675627,605131,518692,666158,593643,607208,572204,641355,605141,"53.8",0.06,0.054,"0",1,0,0,2,38,1,"4-Seam Fastball",1,4,4,1,4,1,4,1,"Standard","Standard",205,"0.007","-0.51"
"FF","2022-10-01","93.2","-1.08","5.99","Grove, Michael",602074,675627,"walk","ball",,,,,14,"Yonathan Daza walks.","R","R","R","LAD","COL","B",,,3,2,2022,"-0.32","1.62","1.61","1.72",,,,0,5,"Top",,,,,605131,,,7.675177797196664,-135.34308169512335,-8.850486894159214,-5.517450068740802,26.905883803694017,-10.512583068412871,"3.4","1.56",,,,"94",2217,"6.7",662595,675627,605131,518692,666158,593643,607208,572204,641355,605141,"53.85",,,"0.7",1,0,0,,37,6,"4-Seam Fastball",1,4,4,1,4,1,4,1,"Standard","Strategic",203,"-0.018","0.321"
"SL","2022-10-01","84.8","-0.97","5.92","Grove, Michael",602074,675627,,"ball",,,,,14,"Yonathan Daza walks.","R","R","R","LAD","COL","B",,,2,2,2022,"0.57","0.4","2.05","1.27",,,,0,5,"Top",,,,,605131,,,5.957308450765037,-123.46193438630208,-5.444165649407799,4.8240359739514185,22.35705392092932,-27.19297164995406,"3.38","1.54",,,,"85.7",2238,"6.6",662595,675627,605131,518692,666158,593643,607208,572204,641355,605141,"53.89",,,,,,,,37,5,"Slider",1,4,4,1,4,1,4,1,"Standard","Strategic",151,"0","0.103"
"CU","2022-10-01","78","-1.06","6.1","Grove, Michael",602074,675627,,"ball",,,,,11,"Yonathan Daza walks.","R","R","R","LAD","COL","B",,,1,2,2022,"0.69","-1.2","-0.78","4.32",,,,0,5,"Top",,,,,605131,,,-0.6677455215500379,-113.42823420808718,5.304273097137802,6.063006976012555,21.253370655558246,-43.7141719741999,"3.34","1.48",,,,"78",2494,"6.3",662595,675627,605131,518692,666158,593643,607208,572204,641355,605141,"54.15",,,,,,,,37,4,"Curveball",1,4,4,1,4,1,4,1,"Standard","Strategic",37,"0","0.037"
"FF","2022-10-01","92.6","-1.17","6.01","Grove, Michael",602074,675627,,"foul",,,,,11,"Yonathan Daza walks.","R","R","R","LAD","COL","S",,,1,1,2022,"-0.42","1.54","-0.66","3.76",,,,0,5,"Top",,,,,605131,,,2.2266526070805845,-134.9614638482706,-3.3885295262630444,-5.61965335289303,26.93831122160277,-12.690549593128722,"3.44","1.66",134,"76.8",12,"93.5",2187,"6.5",662595,675627,605131,518692,666158,593643,607208,572204,641355,605141,"53.97",,,,,,,,37,3,"4-Seam Fastball",1,4,4,1,4,1,4,1,"Standard","Strategic",200,"0","-0.054"
