"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2022-10-01","92.8","-1.94","5.31","Henriquez, Ronny",682985,678692,,"foul",,,,,12,"Riley Greene grounds out, first baseman Luis Arraez to pitcher Ronny Henriquez.","R","L","R","DET","MIN","S",,,1,1,2022,"-0.56","1.37","0.46","3.52",,,,0,8,"Bot",,,,,596142,,,7.381945681733614,-135.06960638191748,-1.8643405868447684,-8.429953988561838,26.859325146723044,-15.056389393555541,"3.34","1.6",4,"77.6",-40,"93.4",2342,"6.4",662770,678692,596142,650333,650339,570482,621043,624503,665482,676628,"54.08",,,,,,,,65,3,"4-Seam Fastball",3,2,3,2,2,3,3,2,"Standard","Standard",216,"0","-0.054"
"CH","2022-10-01","86.3","-2.32","5.05","Henriquez, Ronny",682985,678692,,"foul",,,,,7,"Riley Greene grounds out, first baseman Luis Arraez to pitcher Ronny Henriquez.","R","L","R","DET","MIN","S",,,1,0,2022,"-1.24","0.26","-0.28","1.8",,,,0,8,"Bot",,,,,596142,,,7.404661076834778,-125.66737567617876,-2.132799020129366,-14.605488152737555,22.050811075968916,-29.147753178535716,"3.34","1.6",270,"86.6",32,"87",1441,"6.4",662770,678692,596142,650333,650339,570482,621043,624503,665482,676628,"54.1",,,,,,,,65,2,"Changeup",3,2,3,2,2,3,3,2,"Standard","Standard",246,"0","-0.043"
"FF","2022-10-01","91.1","-1.91","5.49","Henriquez, Ronny",682985,678692,,"ball",,,,,11,"Riley Greene grounds out, first baseman Luis Arraez to pitcher Ronny Henriquez.","R","L","R","DET","MIN","B",,,0,0,2022,"-0.5","1.47","-0.45","4.65",,,,0,8,"Bot",,,,,596142,,,4.726309776862421,-132.53570881745998,0.6501277661282264,-6.969197067974606,30.125388345756196,-15.306222025949072,"3.32","1.62",,,,"90.8",2287,"6.3",662770,678692,596142,650333,650339,570482,621043,624503,665482,676628,"54.23",,,,,,,,65,1,"4-Seam Fastball",3,2,3,2,2,3,3,2,"Standard","Standard",205,"0","0.033"
"SL","2022-10-01","85","-2.13","5.23","Henriquez, Ronny",668731,678692,"strikeout","swinging_strike",,,,,14,"Akil Baddoo strikes out swinging.","R","L","R","DET","MIN","S",2,,1,2,2022,"-0.08","0.29","0.28","1.1",,,,2,7,"Bot",,,,,596142,,,5.855693464547737,-123.85040891917134,-4.05175222833132,-1.8844662648692834,21.31190539964147,-28.65932621831209,"3.31","1.61",,,,"86",2522,"6.6",662770,678692,596142,650333,624503,570482,621043,595909,676628,670242,"53.93",,,"0",1,0,0,,59,4,"Slider",3,2,3,2,2,3,3,2,"Infield shift","Standard",139,"-0.009","-0.07"
"SL","2022-10-01","85.6","-2.27","5.25","Henriquez, Ronny",668731,678692,,"foul",,,,,13,"Akil Baddoo strikes out swinging.","R","L","R","DET","MIN","S",,,1,1,2022,"-0.14","0.28","-0.02","1.46",,,,2,7,"Bot",,,,,596142,,,5.624751553650028,-124.73156907414752,-3.3934382363140885,-2.347543002048411,19.52090937219186,-28.840158517460022,"3.31","1.61",,,,"87.1",2514,"6.7",662770,678692,596142,650333,624503,570482,621043,595909,676628,670242,"53.84",,,,,,,,59,3,"Slider",3,2,3,2,2,3,3,2,"Infield shift","Standard",140,"0","-0.023"
"CH","2022-10-01","88.9","-2.4","5.01","Henriquez, Ronny",668731,678692,,"foul",,,,,7,"Akil Baddoo strikes out swinging.","R","L","R","DET","MIN","S",,,1,0,2022,"-1.33","0.43","-0.64","2.02",,,,2,7,"Bot",,,,,596142,,,7.1065724085177795,-129.31206341959503,-2.2230649633410273,-16.344993093608068,24.761159680555192,-27.077572246043662,"3.31","1.61",2,"54.3",-43,"89.4",1618,"6.4",662770,678692,596142,650333,624503,570482,621043,595909,676628,670242,"54.08",,,,,,,,59,2,"Changeup",3,2,3,2,2,3,3,2,"Infield shift","Standard",247,"0","-0.021"
"CH","2022-10-01","88.7","-2.5","5.05","Henriquez, Ronny",668731,678692,,"ball",,,,,13,"Akil Baddoo strikes out swinging.","R","L","R","DET","MIN","B",,,0,0,2022,"-1.34","0.51","-1.13","1.42",,,,2,7,"Bot",,,,,596142,,,6.131014748309527,-129.05351175665788,-3.9671195930396683,-16.21631575800761,23.840854352849927,-25.84533885210937,"3.3","1.57",,,,"89.1",1674,"6.3",662770,678692,596142,650333,624503,570482,621043,595909,676628,670242,"54.22",,,,,,,,59,1,"Changeup",3,2,3,2,2,3,3,2,"Infield shift","Standard",245,"0","0.015"
"SL","2022-10-01","84.6","-2.17","5.26","Henriquez, Ronny",668952,678692,"field_out","hit_into_play",,,,,8,"Ryan Kreidler flies out to left fielder Jake Cave.","R","R","R","DET","MIN","X",7,"fly_ball",0,0,2022,"0.43","0.24","0.16","2.05",,,,1,7,"Bot",76.48,79.36,,,596142,,,4.582968046191248,-123.32816920196598,-1.7318617700618664,3.705090017689322,21.044369249716006,-29.58051802595864,"3.49","1.65",320,"85.8",31,"85.3",2575,"6.3",662770,678692,596142,650333,624503,570482,621043,595909,676628,670242,"54.19",0.04,0.045,"0",1,0,0,3,58,1,"Slider",3,2,3,2,2,3,3,2,"Infield shift","Standard",112,"-0.014","-0.156"
"CH","2022-10-01","87.4","-2.53","5.01","Henriquez, Ronny",622682,678692,"field_out","hit_into_play",,,,,13,"Victor Reyes grounds out, pitcher Ronny Henriquez to first baseman Luis Arraez.","R","L","R","DET","MIN","X",1,"ground_ball",2,1,2022,"-1.42","0.16","-0.88","2.01",,,,0,7,"Bot",129.38,182.67,,,596142,,,6.912528562456565,-127.20357398366224,-1.4821699878926395,-16.778983672031558,23.17098799872144,-30.341611884138132,"3.73","1.79",17,"103.2",-6,"88",1676,"6.4",662770,678692,596142,650333,624503,570482,621043,595909,676628,670242,"54.1",0.323,0.301,"0",1,0,0,2,57,4,"Changeup",3,2,3,2,2,3,3,2,"Standard","Standard",251,"-0.018","-0.261"
"CH","2022-10-01","88","-2.37","4.96","Henriquez, Ronny",622682,678692,,"foul",,,,,9,"Victor Reyes grounds out, pitcher Ronny Henriquez to first baseman Luis Arraez.","R","L","R","DET","MIN","S",,,2,0,2022,"-1.42","0.55","0.53","2.33",,,,0,7,"Bot",,,,,596142,,,10.004687471965898,-127.82055544814742,-1.4099190407255602,-17.628117823933334,24.856171996472852,-26.082842170156468,"3.73","1.79",181,"68",57,"88.3",1692,"6.5",662770,678692,596142,650333,624503,570482,621043,595909,676628,670242,"54.04",,,,,,,,57,3,"Changeup",3,2,3,2,2,3,3,2,"Standard","Standard",250,"0","-0.056"
"CH","2022-10-01","88.3","-2.33","5.01","Henriquez, Ronny",622682,678692,,"ball",,,,,14,"Victor Reyes grounds out, pitcher Ronny Henriquez to first baseman Luis Arraez.","R","L","R","DET","MIN","B",,,1,0,2022,"-1.38","0.33","0.74","0.78",,,,0,7,"Bot",,,,,596142,,,10.322343422557752,-128.14326250572998,-4.919215080444934,-17.231174863641126,24.222539432783474,-27.763701809681677,"3.67","1.67",,,,"88.5",1582,"6.4",662770,678692,596142,650333,624503,570482,621043,595909,676628,670242,"54.1",,,,,,,,57,2,"Changeup",3,2,3,2,2,3,3,2,"Standard","Standard",251,"0","0.063"
"FF","2022-10-01","92.7","-1.92","5.45","Henriquez, Ronny",622682,678692,,"ball",,,,,1,"Victor Reyes grounds out, pitcher Ronny Henriquez to first baseman Luis Arraez.","R","L","R","DET","MIN","B",,,0,0,2022,"-0.56","1.48","-0.71","3.54",,,,0,7,"Bot",,,,,596142,,,4.329691364122413,-135.01125285096725,-2.302377706449812,-7.830009061633935,30.119946368970865,-13.826334018724411,"3.7","1.92",,,,"92.7",2449,"6.3",662770,678692,596142,650333,624503,570482,621043,595909,676628,670242,"54.21",,,,,,,,57,1,"4-Seam Fastball",3,2,3,2,2,3,3,2,"Standard","Standard",209,"0","0.033"
"SL","2022-10-01","85.4","-1.88","5.46","Henriquez, Ronny",663478,678692,"strikeout","swinging_strike",,,,,6,"Brendon Davis strikes out swinging.","R","R","R","DET","MIN","S",2,,1,2,2022,"0","0.31","0.71","2.65",,605612,,2,6,"Bot",,,,,596142,,,6.097041822926759,-124.39164279809599,-1.018502950898708,-1.1204634407856886,23.013346655992187,-28.919468522943603,"3.55","1.63",,,,"85.8",2530,"6.3",662770,678692,596142,650333,624503,570482,621043,595909,676628,670242,"54.16",,,"0",1,0,0,,53,4,"Slider",3,2,3,2,2,3,3,2,"Standard","Standard",114,"-0.033","-0.229"
"SL","2022-10-01","87.1","-2.33","5.08","Henriquez, Ronny",663478,678692,,"foul",,,,,7,"Brendon Davis strikes out swinging.","R","R","R","DET","MIN","S",,,1,1,2022,"-0.02","0.46","-0.44","1.98",,605612,,2,6,"Bot",,,,,596142,,,4.587265616827229,-126.79747680207853,-2.2680731049106315,-1.1269616309052155,25.482770890550874,-26.923141178774255,"3.55","1.63",3,"84.6",-33,"87.4",2532,"6.4",662770,678692,596142,650333,624503,570482,621043,595909,676628,670242,"54.05",,,,,,,,53,3,"Slider",3,2,3,2,2,3,3,2,"Standard","Standard",163,"0","-0.067"
"SL","2022-10-01","86.8","-2.1","5.27","Henriquez, Ronny",663478,678692,,"ball",,,,,14,"Brendon Davis strikes out swinging.","R","R","R","DET","MIN","B",,,0,1,2022,"-0.02","0.44","0.94","1.69",,605612,,2,6,"Bot",,,,,596142,,,7.345276762423553,-126.22351006037262,-3.315166552185541,-1.6346357744437965,24.3184343685964,-27.04115541120214,"3.66","1.72",,,,"87.2",2608,"6.5",662770,678692,596142,650333,624503,570482,621043,595909,676628,670242,"54.02",,,,,,,,53,2,"Slider",3,2,3,2,2,3,3,2,"Standard","Standard",145,"0","0.03"
"SL","2022-10-01","87.9","-2.28","5.07","Henriquez, Ronny",663478,678692,,"called_strike",,,,,8,"Brendon Davis strikes out swinging.","R","R","R","DET","MIN","S",,,0,0,2022,"-0.13","0.46","0.17","2.06",,605612,,2,6,"Bot",,,,,596142,,,6.230439295832104,-127.84641629015165,-2.1214612828506834,-2.767852155105523,26.68367052565211,-26.862570744638017,"3.72","1.72",,,,"88",2587,"6.4",662770,678692,596142,650333,624503,570482,621043,595909,676628,670242,"54.06",,,,,,,,53,1,"Slider",3,2,3,2,2,3,3,2,"Standard","Standard",165,"0","-0.046"
"CH","2022-10-01","88.6","-2.45","4.96","Henriquez, Ronny",679529,678692,"strikeout","foul_tip",,,,,8,"Spencer Torkelson strikes out on a foul tip.","R","R","R","DET","MIN","S",2,,1,2,2022,"-1.36","0.44","-0.17","1.54",,605612,,1,6,"Bot",,,,,596142,,,8.440992096651925,-128.762806108025,-3.195377593773408,-16.906290635030285,26.603676393622493,-26.857781887861748,"3.34","1.53",,,,"88.9",1733,"6.5",662770,678692,596142,650333,624503,570482,621043,595909,676628,670242,"53.97",,,"0",1,0,0,,52,4,"Changeup",3,2,3,2,2,3,3,2,"Infield shift","Standard",247,"-0.032","-0.256"
"SL","2022-10-01","87.7","-2.35","4.99","Henriquez, Ronny",679529,678692,,"ball",,,,,14,"Spencer Torkelson strikes out on a foul tip.","R","R","R","DET","MIN","B",,,0,2,2022,"-0.17","0.46","0.25","0.66",,605612,,1,6,"Bot",,,,,596142,,,6.669880210339853,-127.67438522197848,-5.408602070113314,-3.1199408008820333,23.177215372681427,-26.28476955205863,"3.31","1.45",,,,"88.5",2533,"6.5",662770,678692,596142,650333,624503,570482,621043,595909,676628,670242,"54.02",,,,,,,,52,3,"Slider",3,2,3,2,2,3,3,2,"Infield shift","Standard",205,"0","0.018"
"CH","2022-10-01","88.1","-2.38","5.07","Henriquez, Ronny",679529,678692,,"swinging_strike",,,,,7,"Spencer Torkelson strikes out on a foul tip.","R","R","R","DET","MIN","S",,,0,1,2022,"-1.3","0.38","-0.46","1.65",,605612,,1,6,"Bot",,,,,596142,,,7.405136185827011,-128.2142259565589,-3.066907182950823,-15.886651556121958,24.185173046870467,-27.553903736709092,"3.34","1.53",,,,"89",1622,"6.6",662770,678692,596142,650333,624503,570482,621043,595909,676628,670242,"53.86",,,,,,,,52,2,"Changeup",3,2,3,2,2,3,3,2,"Infield shift","Standard",249,"0","-0.071"
"FF","2022-10-01","94.2","-2.16","5.3","Henriquez, Ronny",679529,678692,,"foul",,,,,6,"Spencer Torkelson strikes out on a foul tip.","R","R","R","DET","MIN","S",,,0,0,2022,"-0.51","1.44","0.38","2.68",,605612,,1,6,"Bot",,,,,596142,,,7.737647658967604,-136.96463877826537,-4.293654780755558,-8.195182706488453,30.440472810267227,-13.282298412508387,"3.34","1.53",206,"83.1",58,"94.2",2427,"6.4",662770,678692,596142,650333,624503,570482,621043,595909,676628,670242,"54.14",,,,,,,,52,1,"4-Seam Fastball",3,2,3,2,2,3,3,2,"Infield shift","Standard",221,"0","-0.043"
"CH","2022-10-01","86.3","-2.6","4.99","Henriquez, Ronny",605612,678692,"field_error","hit_into_play",,,,,8,"Harold Castro reaches on a missed catch error by pitcher Ronny Henriquez, assist to first baseman Luis Arraez.   Javier Baez scores.    Harold Castro to 2nd.","R","L","R","DET","MIN","X",3,"ground_ball",1,0,2022,"-1.57","0.19","-0.21","1.54",,595879,,1,6,"Bot",154.75,163.35,,,596142,,,8.894261152755023,-125.41279787245752,-2.3440042875087883,-18.413453806605734,25.93180688502997,-29.92960770583518,"3.41","1.61",6,"67.4",-13,"86.2",1703,"6.3",662770,678692,596142,650333,624503,570482,621043,595909,676628,670242,"54.17",0.054,0.049,"0.9",1,0,0,2,51,2,"Changeup",2,2,2,2,2,3,3,2,"Standard","Standard",249,"0.159","0.512"
"CH","2022-10-01","86.2","-2.61","4.98","Henriquez, Ronny",605612,678692,,"ball",,,,,11,"Harold Castro reaches on a missed catch error by pitcher Ronny Henriquez, assist to first baseman Luis Arraez.   Javier Baez scores.    Harold Castro to 2nd.","R","L","R","DET","MIN","B",,,0,0,2022,"-1.53","0.4","-2.28","3.16",,595879,,1,6,"Bot",,,,,596142,,,3.8670782253971066,-125.47904995363622,1.1203210860035666,-16.912616317744913,27.398277442366982,-28.425859251745006,"3.25","1.52",,,,"85.6",1727,"6.1",662770,678692,596142,650333,624503,570482,621043,595909,676628,670242,"54.42",,,,,,,,51,1,"Changeup",2,2,2,2,2,2,2,2,"Standard","Standard",248,"0","0.028"
"FF","2022-10-01","92.4","-1.93","5.39","Henriquez, Ronny",606992,678692,"field_out","hit_into_play",,,,,3,"Eric Haase flies out sharply to center fielder Mark Contreras.   Javier Baez to 2nd.","R","R","R","DET","MIN","X",8,"fly_ball",3,0,2022,"-0.64","1.34","0.34","3.19",,,595879,0,6,"Bot",127.35,37.75,,,596142,,,7.2096919121226595,-134.36488961581543,-2.716870758572328,-9.31096666753409,28.37787043011214,-15.528480879824857,"3.15","1.46",384,"101.1",32,"92.7",2410,"6.5",662770,678692,596142,650333,624503,570482,621043,595909,676628,670242,"54.04",0.534,1.068,"0",1,0,0,6,50,4,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard",217,"-0.019","-0.698"
"SL","2022-10-01","87.3","-2.33","5.03","Henriquez, Ronny",606992,678692,,"ball",,,,,14,"Eric Haase flies out sharply to center fielder Mark Contreras.   Javier Baez to 2nd.","R","R","R","DET","MIN","B",,,2,0,2022,"-0.53","0.43","0.3","1.13",,,595879,0,6,"Bot",,,,,596142,,,7.43401314896877,-127.12557107528507,-4.227091107827832,-7.082251242324171,21.887480135067864,-26.908668099381103,"3.06","1.42",,,,"88.1",2494,"6.4",662770,678692,596142,650333,624503,570482,621043,595909,676628,670242,"54.11",,,,,,,,50,3,"Slider",2,2,2,2,2,2,2,2,"Standard","Standard",204,"0","0.178"
"SL","2022-10-01","83.5","-2.12","5.25","Henriquez, Ronny",606992,678692,,"ball",,,,,14,"Eric Haase flies out sharply to center fielder Mark Contreras.   Javier Baez to 2nd.","R","R","R","DET","MIN","B",,,1,0,2022,"0.23","0.32","1.53","1.44",,,595879,0,6,"Bot",,,,,596142,,,7.97038353741577,-121.34338638910499,-2.905242836642953,0.5572068490738289,25.57077951664353,-28.615238573567968,"3.08","1.39",,,,"83.4",2352,"6.5",662770,678692,596142,650333,624503,570482,621043,595909,676628,670242,"54.04",,,,,,,,50,2,"Slider",2,2,2,2,2,2,2,2,"Standard","Standard",141,"0","0.108"
"FF","2022-10-01","93","-2.03","5.36","Henriquez, Ronny",606992,678692,,"ball",,,,,12,"Eric Haase flies out sharply to center fielder Mark Contreras.   Javier Baez to 2nd.","R","R","R","DET","MIN","B",,,0,0,2022,"-0.62","1.44","0.95","2.92",,,595879,0,6,"Bot",,,,,596142,,,9.014300930255326,-135.08532798715592,-3.608052976011382,-9.573909292633878,29.789389671177886,-13.916464147633548,"3.12","1.49",,,,"93.1",2339,"6.5",662770,678692,596142,650333,624503,570482,621043,595909,676628,670242,"54",,,,,,,,50,1,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard",218,"0","0.059"
"CH","2022-10-01","87.5","-2.42","5.05","Henriquez, Ronny",595879,678692,"hit_by_pitch","hit_by_pitch",,,,,11,"Javier Baez hit by pitch.","R","R","R","DET","MIN","B",,,1,2,2022,"-1.36","0.09","-2.06","2.86",,,,0,6,"Bot",,,,,596142,,,3.6674002804540033,-127.51170110759983,0.6444382075160298,-15.580993984425913,24.78840832680571,-31.518858041131242,"3.35","1.56",,,,"87.9",1598,"6.4",662770,678692,596142,650333,624503,570482,621043,595909,676628,670242,"54.13",,,"0.7",1,0,0,,49,4,"Changeup",2,2,2,2,2,2,2,2,"Standard","Standard",251,"0.051","0.461"
"SL","2022-10-01","83.9","-2.42","4.93","Henriquez, Ronny",595879,678692,,"ball",,,,,14,"Javier Baez hit by pitch.","R","R","R","DET","MIN","B",,,0,2,2022,"0.83","0.5","2.47","0.99",,,,0,6,"Bot",,,,,596142,,,9.700046533383736,-121.82723264422825,-3.6568960775986437,6.256599595988155,24.74060385005121,-26.639937262696975,"3.21","1.43",,,,"84",2493,"6.5",662770,678692,596142,650333,624503,570482,621043,595909,676628,670242,"53.97",,,,,,,,49,3,"Slider",2,2,2,2,2,2,2,2,"Standard","Standard",79,"0","0.017"
"SL","2022-10-01","84.2","-2.14","5.3","Henriquez, Ronny",595879,678692,,"foul",,,,,12,"Javier Baez hit by pitch.","R","R","R","DET","MIN","S",,,0,1,2022,"0.27","0.46","0.87","3.17",,,,0,6,"Bot",,,,,596142,,,6.469854519571253,-122.56676372975775,0.40703438587652774,1.6356669402470008,20.333636895740206,-27.727279612634828,"3.35","1.56",94,"71",81,"84.8",2551,"6.3",662770,678692,596142,650333,624503,570482,621043,595909,676628,670242,"54.18",,,,,,,,49,2,"Slider",2,2,2,2,2,2,2,2,"Standard","Standard",80,"0","-0.046"
