"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FC","2022-04-26","90.1","-2.36","5.66","Koch, Matt",650490,571863,"field_out","hit_into_play",,,,,2,"Yandy Diaz grounds out sharply, shortstop J.  P. Crawford to first baseman Ty France.","R","R","R","TB","SEA","X",6,"ground_ball",3,2,2022,"0.21","0.69","0.04","3.12",,,,2,7,"Bot",111.63,134.34,,,608596,,,5.49965287646629,-131.24476779226342,-1.8191989437730118,1.2860368008799956,27.139474060804424,-24.010396065501876,"3.34","1.58",7,"101.6",-24,"89.9",2306,"6.1",661929,571863,608596,664034,624428,553993,641487,608385,677594,664238,"54.42",0.137,0.123,"0",1,0,0,2,67,7,"Cutter",4,8,4,8,8,4,4,8,"Strategic","Standard",212,"-0.005","-0.116"
"FF","2022-04-26","94.5","-1.94","5.94","Koch, Matt",650490,571863,,"ball",,,,,11,"Yandy Diaz grounds out sharply, shortstop J.  P. Crawford to first baseman Ty France.","R","R","R","TB","SEA","B",,,2,2,2022,"-1.27","1.26","-0.3","4.24",,,,2,7,"Bot",,,,,608596,,,7.099213461203064,-137.4495552937471,-1.5026720717381967,-17.723993394283944,32.75440933029758,-16.19087788970783,"3.41","1.65",,,,"94.1",2136,"6.3",661929,571863,608596,664034,624428,553993,641487,608385,677594,664238,"54.23",,,,,,,,67,6,"4-Seam Fastball",4,8,4,8,8,4,4,8,"Strategic","Standard",227,"0","0.033"
"SL","2022-04-26","84.3","-2.51","5.61","Koch, Matt",650490,571863,,"foul",,,,,12,"Yandy Diaz grounds out sharply, shortstop J.  P. Crawford to first baseman Ty France.","R","R","R","TB","SEA","S",,,2,2,2022,"0.89","0.82","0.07","3.72",,,,2,7,"Bot",,,,,608596,,,4.221416226660405,-122.61602859049351,0.4324537109766864,8.009264258207752,27.058201704162414,-24.320402544429076,"3.34","1.58",193,"70.9",49,"83.6",2500,"6.1",661929,571863,608596,664034,624428,553993,641487,608385,677594,664238,"54.4",,,,,,,,67,5,"Slider",4,8,4,8,8,4,4,8,"Strategic","Standard",62,"0","0"
"SL","2022-04-26","85.5","-2.53","5.59","Koch, Matt",650490,571863,,"ball",,,,,14,"Yandy Diaz grounds out sharply, shortstop J.  P. Crawford to first baseman Ty France.","R","R","R","TB","SEA","B",,,1,2,2022,"0.46","0.68","2.43","0.73",,,,2,7,"Bot",,,,,608596,,,10.72452803475146,-123.95219735932359,-6.460645349458798,2.486644142693106,25.89869142781985,-23.955021578714693,"3.38","1.6",,,,"85.1",2628,"6.3",661929,571863,608596,664034,624428,553993,641487,608385,677594,664238,"54.16",,,,,,,,67,4,"Slider",4,8,4,8,8,4,4,8,"Strategic","Standard",58,"0","0.014"
"SL","2022-04-26","83.9","-2.49","5.6","Koch, Matt",650490,571863,,"ball",,,,,14,"Yandy Diaz grounds out sharply, shortstop J.  P. Crawford to first baseman Ty France.","R","R","R","TB","SEA","B",,,0,2,2022,"1.21","0.48","2.36","2.18",,,,2,7,"Bot",,,,,608596,,,8.825314588826412,-121.86060703967289,-2.377137944658313,10.007620817740028,26.639586973258368,-27.1303768022901,"3.36","1.62",,,,"83.5",2658,"6.4",661929,571863,608596,664034,624428,553993,641487,608385,677594,664238,"54.14",,,,,,,,67,3,"Slider",4,8,4,8,8,4,4,8,"Strategic","Standard",56,"0","0.011"
"SL","2022-04-26","85.4","-2.6","5.52","Koch, Matt",650490,571863,,"called_strike",,,,,9,"Yandy Diaz grounds out sharply, shortstop J.  P. Crawford to first baseman Ty France.","R","R","R","TB","SEA","S",,,0,1,2022,"0.31","0.66","0.59","1.73",,,,2,7,"Bot",,,,,608596,,,6.880245922567924,-124.14489789638873,-3.9094036361924367,1.7627719011512575,26.607877700159246,-24.718532096784212,"3.38","1.6",,,,"85",2453,"6.3",661929,571863,608596,664034,624428,553993,641487,608385,677594,664238,"54.24",,,,,,,,67,2,"Slider",4,8,4,8,8,4,4,8,"Strategic","Standard",68,"0","-0.023"
"FC","2022-04-26","90.5","-2.47","5.76","Koch, Matt",650490,571863,,"called_strike",,,,,3,"Yandy Diaz grounds out sharply, shortstop J.  P. Crawford to first baseman Ty France.","R","R","R","TB","SEA","S",,,0,0,2022,"0.03","0.87","0.45","3.28",,,,2,7,"Bot",,,,,608596,,,7.215095314011992,-131.7126897942119,-2.1305544792043265,-1.1042259142329478,27.116740256605524,-21.807512921291753,"3.41","1.6",,,,"90.6",2226,"6.3",661929,571863,608596,664034,624428,553993,641487,608385,677594,664238,"54.21",,,,,,,,67,1,"Cutter",4,8,4,8,8,4,4,8,"Standard","Standard",220,"0","-0.017"
"FF","2022-04-26","92.4","-2.07","5.93","Koch, Matt",677551,571863,"home_run","hit_into_play",,,,,12,"Wander Franco homers (4) on a line drive to right field.    Brandon Lowe scores.","R","L","R","TB","SEA","X",,"line_drive",1,2,2022,"-1.16","1.21","0.38","3.63",,,664040,2,7,"Bot",217.86,70.82,,,608596,,,8.74985473600069,-134.32839417715763,-2.6500255574924427,-15.93094546405514,29.44964823230628,-17.11657756802239,"3.24","1.46",395,"100.2",29,"92.1",2039,"6.2",661929,571863,608596,664034,624428,553993,641487,608385,677594,664238,"54.3",0.506,0.921,"2",1,0,3,6,66,4,"4-Seam Fastball",2,8,2,8,8,4,4,8,"Strategic","Standard",230,"0.026","1.94"
"FC","2022-04-26","89.9","-2.42","5.67","Koch, Matt",677551,571863,,"foul",,,,,14,"Wander Franco homers (4) on a line drive to right field.    Brandon Lowe scores.","R","L","R","TB","SEA","S",,,1,1,2022,"0.07","0.67","1.12","1.62",,,664040,2,7,"Bot",,,,,608596,,,8.611632057828011,-130.53848193654343,-5.441046114216614,-1.1295383001492245,29.917816919591235,-23.45331470347673,"3.24","1.46",4,"72.4",-24,"89.6",2213,"6.4",661929,571863,608596,664034,624428,553993,641487,608385,677594,664238,"54.09",,,,,,,,66,3,"Cutter",2,8,2,8,8,2,2,8,"Strategic","Standard",219,"0","-0.051"
"FF","2022-04-26","93.4","-2.31","5.94","Koch, Matt",677551,571863,,"foul",,,,,4,"Wander Franco homers (4) on a line drive to right field.    Brandon Lowe scores.","R","L","R","TB","SEA","S",,,1,0,2022,"-1.15","1.35","-0.65","2.56",,,664040,2,7,"Bot",,,,,608596,,,6.778834059755914,-135.75447151196965,-5.890593761958536,-15.688566529121132,31.33833973275595,-14.374142353278755,"3.24","1.46",159,"80.2",69,"93",2212,"6.3",661929,571863,608596,664034,624428,553993,641487,608385,677594,664238,"54.23",,,,,,,,66,2,"4-Seam Fastball",2,8,2,8,8,2,2,8,"Strategic","Standard",225,"0","-0.041"
