"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"CH","2022-10-05","80.8","-0.76","6.61","Baker, Bryan",624415,641329,"field_out","hit_into_play",,,,,4,"Cavan Biggio flies out to shortstop Jorge Mateo.","R","L","R","BAL","TOR","X",6,"fly_ball",0,0,2022,"-1.34","0.8","-0.32","2.24",,,,2,9,"Top",132.96,110.11,,,668939,,,3.5584073767388595,-117.64698287828432,-4.681000520680965,-13.171122309647057,21.657750881659254,-24.03413831566995,"3.37","1.58",225,"75.9",50,"81.5",1771,"6.7",663451,641329,668939,663624,679631,683002,622761,663630,656775,669720,"53.85",0.089,0.088,"0",1,0,0,3,78,1,"Changeup",5,4,4,5,4,5,4,5,"Infield shift","Standard",213,"0.035","-0.099"
"FF","2022-10-05","97.7","-0.58","6.6","Baker, Bryan",643376,641329,"strikeout","swinging_strike",,,,,5,"Danny Jansen strikes out swinging.","R","R","R","BAL","TOR","S",2,,2,2,2022,"-0.17","1.58","0.1","2.59",,,,1,9,"Top",,,,,668939,,,2.2388257041119837,-142.09177672922232,-8.968559650505147,-2.8519110228914712,33.06182355028569,-8.887787744188062,"3.21","1.51",,,,"98.1",2434,"6.6",663451,641329,668939,663624,679631,683002,622761,663630,656775,669720,"53.9",,,"0",1,0,0,,77,5,"4-Seam Fastball",5,4,4,5,4,5,4,5,"Standard","Standard",189,"0.052","-0.134"
"CH","2022-10-05","84.9","-0.55","6.58","Baker, Bryan",643376,641329,,"ball",,,,,12,"Danny Jansen strikes out swinging.","R","R","R","BAL","TOR","B",,,1,2,2022,"-1.22","0.83","1.35","2.31",,,,1,9,"Top",,,,,668939,,,6.936655269489159,-123.42240516312508,-5.325647730524063,-13.889678175785887,25.079523207014084,-22.77614166532549,"3.13","1.38",,,,"85.2",1856,"6.6",663451,641329,668939,663624,679631,683002,622761,663630,656775,669720,"53.9",,,,,,,,77,4,"Changeup",5,4,4,5,4,5,4,5,"Standard","Standard",212,"0","0.023"
"FF","2022-10-05","97.2","-0.42","6.6","Baker, Bryan",643376,641329,,"swinging_strike",,,,,4,"Danny Jansen strikes out swinging.","R","R","R","BAL","TOR","S",,,1,1,2022,"-0.13","1.74","-0.55","2.3",,,,1,9,"Top",,,,,668939,,,-0.055174139800140326,-141.32531136492588,-10.022381597994015,-1.7129350629887379,33.11173323166458,-6.72558070389302,"3.21","1.51",,,,"97.5",2258,"6.6",663451,641329,668939,663624,679631,683002,622761,663630,656775,669720,"53.92",,,,,,,,77,3,"4-Seam Fastball",5,4,4,5,4,5,4,5,"Standard","Standard",192,"0","-0.036"
"SL","2022-10-05","86.2","-0.55","6.64","Baker, Bryan",643376,641329,,"called_strike",,,,,3,"Danny Jansen strikes out swinging.","R","R","R","BAL","TOR","S",,,1,0,2022,"0.63","0","0.36","3",,,,1,9,"Top",,,,,668939,,,0.9064641281930742,-125.63600898188177,-2.473559143385695,6.513803685422794,24.352439145838137,-31.86198758927804,"3.13","1.51",,,,"86.7",2348,"6.4",663451,641329,668939,663624,679631,683002,622761,663630,656775,669720,"54.07",,,,,,,,77,2,"Slider",5,4,4,5,4,5,4,5,"Standard","Standard",127,"0","-0.031"
"FF","2022-10-05","97.5","-0.56","6.68","Baker, Bryan",643376,641329,,"ball",,,,,12,"Danny Jansen strikes out swinging.","R","R","R","BAL","TOR","B",,,0,0,2022,"-0.15","1.53","0.65","3.84",,,,1,9,"Top",,,,,668939,,,3.602387777855242,-141.99235599172044,-5.678524749342727,-2.810908691167216,32.02415627073601,-10.386902152845407,"3.27","1.49",,,,"98.1",2341,"6.6",663451,641329,668939,663624,679631,683002,622761,663630,656775,669720,"53.94",,,,,,,,77,1,"4-Seam Fastball",5,4,4,5,4,5,4,5,"Standard","Standard",194,"0","0.023"
"CH","2022-10-05","84.9","-0.58","6.65","Baker, Bryan",665489,641329,"strikeout","called_strike",,,,,12,"Vladimir Guerrero Jr.  called out on strikes.","R","R","R","BAL","TOR","S",2,,1,2,2022,"-1.17","0.87","1","2.76",,,,0,9,"Top",,,,,668939,,,6.058436433015584,-123.50997783192139,-4.531087148676473,-13.199870702332847,24.457768521113344,-22.52550495389936,"3.6","1.64",,,,"85",1814,"6.4",663451,641329,668939,663624,679631,683002,622761,663630,656775,669720,"54.12",,,"0",1,0,0,,76,4,"Changeup",5,4,4,5,4,5,4,5,"Standard","Standard",207,"0.071","-0.158"
"FF","2022-10-05","98.2","-0.59","6.72","Baker, Bryan",665489,641329,,"ball",,,,,12,"Vladimir Guerrero Jr.  called out on strikes.","R","R","R","BAL","TOR","B",,,0,2,2022,"-0.14","1.67","0.54","4.6",,,,0,9,"Top",,,,,668939,,,3.42075626983072,-142.9288443700421,-4.118459329383338,-2.786268713749614,34.797504397558846,-8.646870398445143,"3.67","1.69",,,,"98.4",2416,"6.5",663451,641329,668939,663624,679631,683002,622761,663630,656775,669720,"54",,,,,,,,76,3,"4-Seam Fastball",5,4,4,5,4,5,4,5,"Standard","Standard",190,"0","0.017"
"CH","2022-10-05","83.8","-0.41","6.57","Baker, Bryan",665489,641329,,"called_strike",,,,,9,"Vladimir Guerrero Jr.  called out on strikes.","R","R","R","BAL","TOR","S",,,0,1,2022,"-1.2","0.6","0.44","1.87",,,,0,9,"Top",,,,,668939,,,4.366144306243142,-121.97158332830281,-5.736060243840375,-12.805675206821496,21.782045627640773,-25.33360084213024,"3.57","1.61",,,,"84.8",1750,"6.7",663451,641329,668939,663624,679631,683002,622761,663630,656775,669720,"53.8",,,,,,,,76,2,"Changeup",5,4,4,5,4,5,4,5,"Standard","Standard",211,"0","-0.046"
"FF","2022-10-05","96.7","-0.41","6.75","Baker, Bryan",665489,641329,,"swinging_strike",,,,,11,"Vladimir Guerrero Jr.  called out on strikes.","R","R","R","BAL","TOR","S",,,0,0,2022,"-0.19","1.51","-0.22","4.09",,,,0,9,"Top",,,,,668939,,,0.9200495111915532,-140.8256118668888,-5.009756123440001,-2.690527370871815,30.878153852680757,-11.178098753910577,"3.56","1.66",,,,"97.1",2328,"6.4",663451,641329,668939,663624,679631,683002,622761,663630,656775,669720,"54.09",,,,,,,,76,1,"4-Seam Fastball",5,4,4,5,4,5,4,5,"Standard","Standard",192,"0","-0.034"
"FF","2022-10-02","97.3","-0.91","6.41","Baker, Bryan",665828,641329,"strikeout","called_strike",,,,,4,"Oswaldo Cabrera called out on strikes.","R","L","R","NYY","BAL","S",2,,0,2,2022,"-0.43","1.81","-0.45","2.18",,,,2,8,"Bot",,,,,668939,,,2.2049017102272614,-141.33443357281865,-9.922341847047988,-6.283600739017558,35.770625182811365,-5.770271029838553,"3.1","1.45",,,,"97",2385,"6.4",661215,641329,668939,663624,679631,683002,622761,669720,656775,623993,"54.05",,,"0",1,0,0,,70,3,"4-Seam Fastball",1,3,1,3,3,1,1,3,"Infield shift","Standard",201,"-0.016","-0.059"
"FF","2022-10-02","96.2","-0.88","6.35","Baker, Bryan",665828,641329,,"foul_bunt",,,,,12,"Oswaldo Cabrera called out on strikes.","R","L","R","NYY","BAL","S",,,0,1,2022,"-0.19","1.79","1.01","3.21",,,,2,8,"Bot",,,,,668939,,,5.452199278455014,-139.73862834957103,-6.723178199640914,-3.8016795825409484,35.48414228745109,-7.477803024545236,"3.2","1.55",67,,,"95.9",2353,"6.5",661215,641329,668939,663624,679631,683002,622761,669720,656775,623993,"54.01",,,,,,,,70,2,"4-Seam Fastball",1,3,1,3,3,1,1,3,"Infield shift","Standard",194,"0","-0.023"
"CH","2022-10-02","81.8","-0.58","6.39","Baker, Bryan",665828,641329,,"called_strike",,,,,8,"Oswaldo Cabrera called out on strikes.","R","L","R","NYY","BAL","S",,,0,0,2022,"-1.29","1.12","-0.24","1.42",,,,2,8,"Bot",,,,,668939,,,3.259244742940737,-118.96350405355194,-6.7682297030515315,-12.875493843955777,23.177810795614544,-20.469671466255953,"3.01","1.36",,,,"81.7",1847,"6.3",661215,641329,668939,663624,679631,683002,622761,669720,656775,623993,"54.21",,,,,,,,70,1,"Changeup",1,3,1,3,3,1,1,3,"Infield shift","Standard",212,"0","-0.017"
"CH","2022-10-02","81.9","-0.38","6.39","Baker, Bryan",518626,641329,"strikeout","called_strike",,,,,14,"Josh Donaldson called out on strikes.","R","R","R","NYY","BAL","S",2,,2,2,2022,"-1.24","0.99","0.88","1.6",,,,1,8,"Bot",,,,,668939,,,5.269797613586184,-119.04730240334627,-6.154744285996947,-12.847785212600535,23.764410375656205,-21.80091242086988,"3.22","1.54",,,,"82.2",1830,"6.6",661215,641329,668939,663624,679631,683002,622761,669720,656775,623993,"53.88",,,"0",1,0,0,,69,5,"Changeup",1,3,1,3,3,1,1,3,"Standard","Standard",216,"-0.028","-0.134"
"SL","2022-10-02","86.7","-0.57","6.49","Baker, Bryan",518626,641329,,"ball",,,,,14,"Josh Donaldson called out on strikes.","R","R","R","NYY","BAL","B",,,1,2,2022,"0.91","0.35","1.57","0.99",,,,1,8,"Bot",,,,,668939,,,3.269845832617002,-126.11056036917932,-7.690915575673418,9.009285336446851,26.237057399500745,-27.084877383313756,"3.22","1.52",,,,"87.1",2402,"6.6",661215,641329,668939,663624,679631,683002,622761,669720,656775,623993,"53.88",,,,,,,,69,4,"Slider",1,3,1,3,3,1,1,3,"Standard","Standard",136,"0","0.023"
"SL","2022-10-02","85.8","-0.65","6.43","Baker, Bryan",518626,641329,,"swinging_strike",,,,,14,"Josh Donaldson called out on strikes.","R","R","R","NYY","BAL","S",,,1,1,2022,"0.65","0.16","1.48","1.73",,,,1,8,"Bot",,,,,668939,,,3.7650009462527856,-124.87651767519036,-5.187782655480578,5.985916599569112,26.07196181475361,-29.60735363618981,"3.25","1.59",,,,"86.2",2342,"6.6",661215,641329,668939,663624,679631,683002,622761,669720,656775,623993,"53.86",,,,,,,,69,3,"Slider",1,3,1,3,3,1,1,3,"Standard","Standard",107,"0","-0.036"
"SL","2022-10-02","85.3","-0.51","6.44","Baker, Bryan",518626,641329,,"ball",,,,,14,"Josh Donaldson called out on strikes.","R","R","R","NYY","BAL","B",,,0,1,2022,"0.73","-0.07","1.18","1.38",,,,1,8,"Bot",,,,,668939,,,2.5327744638272196,-124.06065351067393,-5.397692657837661,6.9260652463104915,27.158331244277143,-31.98559763314703,"3.27","1.52",,,,"85.4",2364,"6.6",661215,641329,668939,663624,679631,683002,622761,669720,656775,623993,"53.93",,,,,,,,69,2,"Slider",1,3,1,3,3,1,1,3,"Standard","Standard",121,"0","0.016"
"SL","2022-10-02","84.9","-0.92","6.44","Baker, Bryan",518626,641329,,"called_strike",,,,,12,"Josh Donaldson called out on strikes.","R","R","R","NYY","BAL","S",,,0,0,2022,"0.69","0.29","0.02","3.5",,,,1,8,"Bot",,,,,668939,,,0.8385203826146017,-123.67910252464449,-1.0937279071803498,6.821133290526351,27.10160126175291,-29.20192654823951,"3.34","1.54",,,,"84.8",2415,"6.4",661215,641329,668939,663624,679631,683002,622761,669720,656775,623993,"54.12",,,,,,,,69,1,"Slider",1,3,1,3,3,1,1,3,"Standard","Standard",113,"0","-0.024"
"SL","2022-10-02","83.9","-0.72","6.44","Baker, Bryan",518934,641329,"field_out","hit_into_play",,,,,6,"DJ LeMahieu pops out to second baseman Terrin Vavra.","R","R","R","NYY","BAL","X",4,"popup",0,0,2022,"0.52","0.08","0.51","2.57",,,,0,8,"Bot",140.81,130.82,,,668939,,,1.792116941341094,-122.25093087762296,-2.6850573129863964,4.8787903238810015,25.156864911238134,-31.03515415454488,"3.41","1.65",178,"76.4",54,"83.9",2305,"6.3",661215,641329,668939,663624,679631,683002,622761,669720,656775,623993,"54.2",0.094,0.108,"0",1,0,0,3,68,1,"Slider",1,3,1,3,3,1,1,3,"Standard","Standard",123,"-0.041","-0.221"
"FF","2022-10-02","96.4","-0.65","6.36","Baker, Bryan",519203,641329,"strikeout","swinging_strike",,,,,11,"Anthony Rizzo strikes out swinging.","R","L","R","NYY","BAL","S",2,,0,2,2022,"-0.57","1.58","-0.34","4.02",,,,2,7,"Bot",,,,,668939,,,2.1165774103752875,-140.38711172844424,-4.227585272843251,-7.998245876676198,33.62233045328192,-10.637573026960236,"3.7","1.76",,,,"96.5",2349,"6.5",661215,641329,668939,663624,679631,683002,622761,669720,656775,623993,"54.04",,,"0",1,0,0,,63,4,"4-Seam Fastball",1,3,1,3,3,1,1,3,"Infield shift","Standard",201,"-0.015","-0.059"
"CH","2022-10-02","83.2","-0.61","6.23","Baker, Bryan",519203,641329,,"foul",,,,,13,"Anthony Rizzo strikes out swinging.","R","L","R","NYY","BAL","S",,,0,2,2022,"-1.31","1.22","-0.88","1.28",,,,2,7,"Bot",,,,,668939,,,1.9734347379102375,-121.08898045023727,-7.3706816006557085,-13.326086932077667,21.963552198916037,-18.966035370895103,"3.7","1.76",275,"61.1",29,"84",1779,"6.6",661215,641329,668939,663624,679631,683002,622761,669720,656775,623993,"53.88",,,,,,,,63,3,"Changeup",1,3,1,3,3,1,1,3,"Infield shift","Standard",215,"0","0"
