"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2022-06-03","91.8","-2.14","6.01","Reyes, Denyi",664702,660593,"double_play","hit_into_play",,,,,5,"Myles Straw flies into a double play, center fielder Cedric Mullins to second baseman Rougned Odor to first baseman Ryan Mountcastle.   Austin Hedges out at 1st.","R","R","R","BAL","CLE","X",8,"fly_ball",2,1,2022,"-0.54","1.55","0.12","2.64",,,595978,1,8,"Top",159.04,56.94,,,668939,,,7.004478236160157,-133.43586556198528,-6.084057873793129,-7.980297510347699,30.587692476457207,-12.569176595931237,"3.39","1.56",361,"95.6",26,"93",2155,"7.2",661058,660593,668939,663624,596059,663527,622761,669720,656775,623993,"53.32",0.254,0.347,"0",1,0,0,5,61,4,"4-Seam Fastball",0,6,6,0,6,0,6,0,"Standard","Standard",209,"0.002","-0.357"
"FF","2022-06-03","92.5","-2.24","5.89","Reyes, Denyi",664702,660593,,"called_strike",,,,,6,"Myles Straw flies into a double play, center fielder Cedric Mullins to second baseman Rougned Odor to first baseman Ryan Mountcastle.   Austin Hedges out at 1st.","R","R","R","BAL","CLE","S",,,2,0,2022,"-0.74","1.39","0.41","2.18",,,595978,1,8,"Top",,,,,668939,,,8.503847860744516,-134.41136745473108,-6.789573007917122,-10.764996936224131,29.02144065635385,-13.941585431133163,"3.26","1.56",,,,"94.1",2143,"7.3",661058,660593,668939,663624,596059,663527,622761,669720,656775,623993,"53.21",,,,,,,,61,3,"4-Seam Fastball",0,6,6,0,6,0,6,0,"Standard","Standard",210,"0","-0.065"
"SL","2022-06-03","79.8","-2.54","5.73","Reyes, Denyi",664702,660593,,"ball",,,,,14,"Myles Straw flies into a double play, center fielder Cedric Mullins to second baseman Rougned Odor to first baseman Ryan Mountcastle.   Austin Hedges out at 1st.","R","R","R","BAL","CLE","B",,,1,0,2022,"0.83","0.36","1.08","1.93",,,595978,1,8,"Top",,,,,668939,,,6.499146640373562,-116.04511138921312,-2.2737946397384325,6.189577557584131,23.13235829993191,-28.66991219996523,"3.39","1.53",,,,"80.9",2153,"7.2",661058,660593,668939,663624,596059,663527,622761,669720,656775,623993,"53.31",,,,,,,,61,2,"Slider",0,6,6,0,6,0,6,0,"Standard","Standard",74,"0","0.08"
"CU","2022-06-03","75.4","-2.3","6","Reyes, Denyi",664702,660593,,"ball",,,,,14,"Myles Straw flies into a double play, center fielder Cedric Mullins to second baseman Rougned Odor to first baseman Ryan Mountcastle.   Austin Hedges out at 1st.","R","R","R","BAL","CLE","B",,,0,0,2022,"0.77","-0.66","0.63","1.29",,,595978,1,8,"Top",,,,,668939,,,4.787160571052365,-109.71087781358064,-1.416486933790005,5.2332670843941225,21.22743306342914,-37.4405927108308,"3.24","1.52",,,,"76.1",2335,"7",661058,660593,668939,663624,596059,663527,622761,669720,656775,623993,"53.49",,,,,,,,61,1,"Curveball",0,6,6,0,6,0,6,0,"Standard","Standard",48,"0","0.042"
"SL","2022-06-03","78.5","-2.55","5.67","Reyes, Denyi",595978,660593,"single","hit_into_play",,,,,14,"Austin Hedges singles on a ground ball to third baseman Tyler Nevin.","R","R","R","BAL","CLE","X",5,"ground_ball",0,2,2022,"0.91","0.42","1.16","2.33",,,,1,8,"Top",102.96,180.21,,,668939,,,6.409673306622335,-114.1080672732967,-1.1206604271983138,6.69640999765737,21.89561256606435,-28.542071302821398,"3.45","1.61",2,"65",-55,"79.3",2128,"7",661058,660593,668939,663624,596059,663527,622761,669720,656775,623993,"53.49",0.243,0.22,"0.9",1,1,0,2,60,3,"Slider",0,6,6,0,6,0,6,0,"Standard","Standard",69,"-0.001","0.317"
"SL","2022-06-03","77.6","-2.15","5.92","Reyes, Denyi",595978,660593,,"foul",,,,,8,"Austin Hedges singles on a ground ball to third baseman Tyler Nevin.","R","R","R","BAL","CLE","S",,,0,1,2022,"0.93","0.03","0","1.52",,,,1,8,"Top",,,,,668939,,,2.9614226212440506,-113.02774927997558,-2.528430468201589,7.310396962459225,22.239880960391723,-31.626522001516282,"3.45","1.61",,,,"78.4",2351,"7",661058,660593,668939,663624,596059,663527,622761,669720,656775,623993,"53.49",,,,,,,,60,2,"Slider",0,6,6,0,6,0,6,0,"Standard","Standard",55,"0","-0.031"
"FF","2022-06-03","92.6","-2.21","5.97","Reyes, Denyi",595978,660593,,"swinging_strike",,,,,2,"Austin Hedges singles on a ground ball to third baseman Tyler Nevin.","R","R","R","BAL","CLE","S",,,0,0,2022,"-0.64","1.61","0.05","3.32",,,,1,8,"Top",,,,,668939,,,7.28699469462653,-134.632702575859,-4.4902804123912325,-9.396286685133616,30.791681044718842,-11.822034327114475,"3.45","1.61",,,,"93.6",2249,"7.1",661058,660593,668939,663624,596059,663527,622761,669720,656775,623993,"53.43",,,,,,,,60,1,"4-Seam Fastball",0,6,6,0,6,0,6,0,"Standard","Standard",207,"0","-0.024"
"FF","2022-06-03","91.6","-2.18","5.93","Reyes, Denyi",640458,660593,"field_out","hit_into_play",,,,,3,"Oscar Mercado grounds out, shortstop Jorge Mateo to first baseman Ryan Mountcastle.","R","R","R","BAL","CLE","X",6,"ground_ball",0,1,2022,"-0.79","1.38","0.41","2.92",,,,0,8,"Top",111.18,155.47,,,668939,,,8.344600636866549,-133.0378642574297,-4.751996447864886,-11.150845847358672,28.889462405688462,-14.938366382951235,"3.46","1.67",6,"90.3",-27,"92.6",2103,"7",661058,660593,668939,663624,596059,663527,622761,669720,656775,623993,"53.46",0.069,0.062,"0",1,0,0,2,59,2,"4-Seam Fastball",0,6,6,0,6,0,6,0,"Standard","Standard",214,"0.001","-0.187"
"CU","2022-06-03","75","-2.28","5.92","Reyes, Denyi",640458,660593,,"swinging_strike",,,,,8,"Oscar Mercado grounds out, shortstop Jorge Mateo to first baseman Ryan Mountcastle.","R","R","R","BAL","CLE","S",,,0,0,2022,"0.63","-0.16","0.06","2.22",,,,0,8,"Top",,,,,668939,,,3.760479940363073,-109.2044176688728,-0.18218774452725506,4.408244973837373,19.42446673711951,-33.606517018649306,"3.46","1.67",,,,"76.2",2181,"7.2",661058,660593,668939,663624,596059,663527,622761,669720,656775,623993,"53.34",,,,,,,,59,1,"Curveball",0,6,6,0,6,0,6,0,"Standard","Standard",61,"0","-0.034"
"FF","2022-06-03","92.4","-2.38","5.89","Reyes, Denyi",676391,660593,"field_out","hit_into_play",,,,,5,"Ernie Clement flies out to right fielder Anthony Santander.","R","R","R","BAL","CLE","X",9,"fly_ball",2,1,2022,"-0.64","1.23","-0.01","2.43",647304,,660757,2,7,"Top",164.73,120.17,,,668939,,,7.530475175395059,-134.30688033101043,-5.77830240338496,-9.395434408505437,28.55857601881587,-16.158629637500674,"3.4","1.58",221,"86.8",55,"93.9",1962,"7.2",661058,660593,668939,663624,596059,663527,622761,669720,656775,623993,"53.34",0.014,0.013,"0",1,0,0,3,55,4,"4-Seam Fastball",0,6,6,0,6,0,6,0,"Standard","Standard",218,"0.003","-0.487"
"FF","2022-06-03","92.1","-2.24","6.01","Reyes, Denyi",676391,660593,,"ball",,,,,12,"Ernie Clement flies out to right fielder Anthony Santander.","R","R","R","BAL","CLE","B",,,1,1,2022,"-0.3","1.47","0.08","3.48",647304,,660757,2,7,"Top",,,,,668939,,,6.648542659878808,-133.99214318685532,-3.828184875269922,-5.0151477696302145,28.949687981368125,-13.809809423735832,"3.29","1.58",,,,"93.5",2082,"7.1",661058,660593,668939,663624,596059,663527,622761,669720,656775,623993,"53.35",,,,,,,,55,3,"4-Seam Fastball",0,6,6,0,6,0,6,0,"Standard","Standard",209,"0","0.034"
"SL","2022-06-03","81","-2.62","5.75","Reyes, Denyi",676391,660593,,"blocked_ball",,,,,14,"Ernie Clement flies out to right fielder Anthony Santander.","R","R","R","BAL","CLE","B",,,0,1,2022,"0.75","0.32","1.12","0.8",647304,,660757,2,7,"Top",,,,,668939,,,7.014396600633549,-117.71764752897963,-5.017256594433541,5.474635277169468,24.1237324389898,-28.396494919091257,"3.4","1.58",,,,"81.8",2146,"7.1",661058,660593,668939,663624,596059,663527,622761,669720,656775,623993,"53.39",,,,,,,,55,2,"Slider",0,6,6,0,6,0,6,0,"Standard","Standard",82,"0","0.052"
