"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SL","2022-04-17","82.2","-1.95","5.82","Snyder, Nick",642180,676766,"single","hit_into_play",,,,,5,"Tyler Wade singles on a fly ball to left fielder Nick Solak.   Kurt Suzuki to 3rd.    Andrew Velazquez to 2nd.","R","L","R","TEX","LAA","X",7,"fly_ball",0,2,2022,"0.54","-0.03","0.02","2.67",,435559,623205,0,8,"Top",59.18,126.83,,,641598,,,3.406806591540961,-119.61605284240723,-0.512398341263311,4.478719341403321,24.962811270616708,-32.569905370188266,"3.41","1.56",227,"71.2",40,"81.7",2563,"6.1",662038,676766,641598,663993,518586,628451,543760,669256,666969,594777,"54.38",0.454,0.474,"0.9",1,1,0,3,66,4,"Slider",3,6,6,3,6,3,6,3,"Standard","Standard",46,"-0.017","1.187"
"SL","2022-04-17","83.5","-1.84","5.78","Snyder, Nick",642180,676766,,"foul",,,,,5,"Tyler Wade singles on a fly ball to left fielder Nick Solak.   Kurt Suzuki to 3rd.    Andrew Velazquez to 2nd.","R","L","R","TEX","LAA","S",,,0,2,2022,"0.15","-0.27","0.06","2.72",,435559,623205,0,8,"Top",,,,,641598,,,4.028921806434752,-121.57405837644093,-0.07229298811958107,0.6191626060049485,24.895697609853013,-35.020575854524004,"3.41","1.56",194,"66.6",32,"82.4",2621,"5.6",662038,676766,641598,663993,518586,628451,543760,669256,666969,594777,"54.9",,,,,,,,66,3,"Slider",3,6,6,3,6,3,6,3,"Strategic","Standard",48,"0","0"
"FF","2022-04-17","96.8","-1.92","5.58","Snyder, Nick",642180,676766,,"missed_bunt",,,,,14,"Tyler Wade singles on a fly ball to left fielder Nick Solak.   Kurt Suzuki to 3rd.    Andrew Velazquez to 2nd.","R","L","R","TEX","LAA","S",,,0,1,2022,"-0.64","1.55","0.99","2.43",,435559,623205,0,8,"Top",,,,,641598,,,9.166273126238515,-140.4952770520654,-6.298091420178274,-10.708036268058896,34.000007364190566,-10.371526307636994,"3.41","1.56",,,,"95.8",2345,"6",662038,676766,641598,663993,518586,628451,543760,669256,666969,594777,"54.5",,,,,,,,66,2,"4-Seam Fastball",3,6,6,3,6,3,6,3,"Strategic","Standard",216,"0","-0.111"
"FF","2022-04-17","97.6","-2.14","5.64","Snyder, Nick",642180,676766,,"called_strike",,,,,13,"Tyler Wade singles on a fly ball to left fielder Nick Solak.   Kurt Suzuki to 3rd.    Andrew Velazquez to 2nd.","R","L","R","TEX","LAA","S",,,0,0,2022,"-0.53","1.35","-0.91","2.2",,435559,623205,0,8,"Top",,,,,641598,,,4.521923332003785,-141.9698529279873,-6.8112438255877095,-8.251034750215139,33.61777428980537,-12.523729619268623,"3.05","1.56",,,,"96.9",2301,"6",662038,676766,641598,663993,518586,628451,543760,669256,666969,594777,"54.5",,,,,,,,66,1,"4-Seam Fastball",3,6,6,3,6,3,6,3,"Strategic","Standard",216,"0","-0.082"
"FF","2022-04-17","95.9","-1.86","5.61","Snyder, Nick",623205,676766,"walk","ball",,,,,14,"Andrew Velazquez walks.   Kurt Suzuki to 2nd.","R","L","R","TEX","LAA","B",,,3,0,2022,"-0.84","1.23","1.33","2.2",,,435559,0,8,"Top",,,,,641598,,,10.290289744139644,-139.16043753260135,-6.161297431452298,-13.216884394988622,30.57022520530901,-14.881715589208039,"3.22","1.49",,,,"95.6",2436,"6.2",662038,676766,641598,663993,518586,628451,543760,669256,666969,594777,"54.3",,,"0.7",1,0,0,,65,4,"4-Seam Fastball",3,6,6,3,6,3,6,3,"Strategic","Strategic",211,"-0.012","0.254"
"FF","2022-04-17","94.7","-1.43","5.61","Snyder, Nick",623205,676766,,"ball",,,,,14,"Andrew Velazquez walks.   Kurt Suzuki to 2nd.","R","L","R","TEX","LAA","B",,,2,0,2022,"-0.63","1.62","1.8","1.72",,,435559,0,8,"Top",,,,,641598,,,9.751017051163489,-137.4411499271741,-8.018375456318088,-10.095142154777252,30.621755048717684,-9.923782642911206,"2.88","1.49",,,,"94",2315,"6",662038,676766,641598,663993,518586,628451,543760,669256,666969,594777,"54.47",,,,,,,,65,3,"4-Seam Fastball",3,6,6,3,6,3,6,3,"Strategic","Strategic",215,"0","0.178"
"FF","2022-04-17","94.7","-1.53","5.61","Snyder, Nick",623205,676766,,"ball",,,,,12,"Andrew Velazquez walks.   Kurt Suzuki to 2nd.","R","L","R","TEX","LAA","B",,,1,0,2022,"-0.78","1.49","1.57","2.32",,,435559,0,8,"Top",,,,,641598,,,9.788590796883838,-137.50921879672504,-6.181554867444444,-12.048764586363538,31.422988065019346,-12.092939022827611,"2.97","1.49",,,,"94.3",2379,"6.2",662038,676766,641598,663993,518586,628451,543760,669256,666969,594777,"54.28",,,,,,,,65,2,"4-Seam Fastball",3,6,6,3,6,3,6,3,"Strategic","Strategic",215,"0","0.108"
"FF","2022-04-17","95.8","-1.35","5.5","Snyder, Nick",623205,676766,,"ball",,,,,14,"Andrew Velazquez walks.   Kurt Suzuki to 2nd.","R","L","R","TEX","LAA","B",,,0,0,2022,"-0.81","1.52","1.67","1.52",,,435559,0,8,"Top",,,,,641598,,,9.750249550833578,-139.05117829095232,-8.301326241867287,-12.681842743404124,30.363706518457715,-10.688019575083516,"2.86","1.4",,,,"95.4",2455,"6.1",662038,676766,641598,663993,518586,628451,543760,669256,666969,594777,"54.39",,,,,,,,65,1,"4-Seam Fastball",3,6,6,3,6,3,6,3,"Standard","Strategic",219,"0","0.059"
"FF","2022-04-17","97.1","-1.27","5.46","Snyder, Nick",435559,676766,"walk","ball",,,,,14,"Kurt Suzuki walks.","R","R","R","TEX","LAA","B",,,3,2,2022,"-0.68","1.61","0.89","1.49",,,,0,8,"Top",,,,,641598,,,7.287652631335277,-140.997728435454,-8.714507927713054,-10.734337576567576,32.021389067540575,-8.839830149026179,"3.16","1.51",,,,"96.4",2489,"6",662038,676766,641598,663993,518586,628451,543760,669256,666969,594777,"54.49",,,"0.7",1,0,0,,64,6,"4-Seam Fastball",3,6,6,3,6,3,6,3,"Standard","Standard",218,"-0.009","0.321"
"CU","2022-04-17","82.7","-1.1","5.77","Snyder, Nick",435559,676766,,"ball",,,,,14,"Kurt Suzuki walks.","R","R","R","TEX","LAA","B",,,2,2,2022,"0.33","-0.62","1","0.09",,,,0,8,"Top",,,,,641598,,,4.100462506887332,-120.32950317800365,-5.1945376987707235,2.398976023699382,23.593052675714677,-37.40188657745214,"3.23","1.51",,,,"82",2693,"5.8",662038,676766,641598,663993,518586,628451,543760,669256,666969,594777,"54.66",,,,,,,,64,5,"Curveball",3,6,6,3,6,3,6,3,"Standard","Standard",39,"0","0.103"
