,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
400,SV,2022-09-10,87.4,-0.97,5.07,"Stroman, Marcus",663698,573186,,ball,,,,,14.0,Joey Bart homers (11) on a fly ball to left center field.   Tommy La Stella scores.,R,R,R,CHC,SF,B,,,0,2,2022,1.31,-0.17,1.95,0.92,,600303.0,,2,2,Top,,,,,664731,,,4.336109013041105,-127.15263401417744,-3.396489470232668,13.086526110245115,29.33678454051798,-33.47387884025947,3.16,1.39,,,,86.7,2639.0,6.1,663127,573186,664731,663845,656716,623520,663538,664023,666624,673548,54.38,,,,,,,,14,3,Slurve,1,2,2,1,2,1,2,1,Infield shift,Standard,60.0,0.0,0.025
401,SV,2022-09-10,86.7,-0.98,5.06,"Stroman, Marcus",663698,573186,,swinging_strike,,,,,14.0,Joey Bart homers (11) on a fly ball to left center field.   Tommy La Stella scores.,R,R,R,CHC,SF,S,,,0,1,2022,1.19,-0.19,1.35,1.44,681584.0,,600303.0,2,2,Top,,,,,664731,,,3.1074027761952845,-126.2275112083782,-2.072444100447299,12.080075308751368,25.651229398931378,-33.98132021686806,3.46,1.55,,,,86.2,2634.0,5.9,663127,573186,664731,663845,656716,623520,663538,664023,666624,673548,54.58,,,,,,,,14,2,Slurve,1,1,1,1,1,1,1,1,Infield shift,Standard,57.0,0.0,-0.09
402,SV,2022-09-10,85.0,-0.93,5.09,"Stroman, Marcus",663698,573186,,called_strike,,,,,8.0,Joey Bart homers (11) on a fly ball to left center field.   Tommy La Stella scores.,R,R,R,CHC,SF,S,,,0,0,2022,1.23,-0.45,0.02,2.12,681584.0,,600303.0,2,2,Top,,,,,664731,,,-0.2120683234042346,-123.7951286656146,0.2391845667885883,12.64234842668042,25.15928830841092,-37.06093146729346,3.46,1.55,,,,84.3,2516.0,5.8,663127,573186,664731,663845,656716,623520,663538,664023,666624,673548,54.67,,,,,,,,14,1,Slurve,1,1,1,1,1,1,1,1,Infield shift,Standard,51.0,0.0,-0.078
411,SV,2022-09-10,85.3,-1.04,5.11,"Stroman, Marcus",670768,573186,,blocked_ball,,,,,14.0,"Luis Gonzalez grounds out, second baseman Zach McKinstry to first baseman Alfonso Rivas.   David Villar to 3rd.",R,L,R,CHC,SF,B,,,0,0,2022,1.24,0.01,0.63,0.52,,681584.0,,1,2,Top,,,,,664731,,,1.4159479062371758,-124.37515349818102,-4.611052828846072,12.80534601424907,21.61881107947649,-31.435367420147056,3.28,1.58,,,,85.5,2635.0,6.0,663127,573186,664731,663845,656716,623520,663538,664023,666624,673548,54.47,,,,,,,,12,1,Slurve,1,1,1,1,1,1,1,1,Standard,Standard,55.0,0.0,0.028
414,SV,2022-09-10,85.9,-0.99,5.09,"Stroman, Marcus",681584,573186,,ball,,,,,14.0,David Villar doubles (4) on a line drive to left fielder Ian Happ.   Joc Pederson scores.,R,R,R,CHC,SF,B,,,1,0,2022,1.12,0.12,0.49,1.28,592626.0,,,1,2,Top,,,,,664731,,,1.2538452740854849,-125.1381777281566,-3.05348380324177,11.557151115509685,23.873192507080272,-30.578506952964705,3.3,1.63,,,,85.6,2679.0,5.9,663127,573186,664731,663845,656716,623520,663538,664023,666624,673548,54.58,,,,,,,,11,2,Slurve,1,0,0,1,0,1,0,1,Strategic,Standard,59.0,0.0,0.03
421,SV,2022-09-10,84.1,-1.2,5.13,"Stroman, Marcus",543063,573186,,called_strike,,,,,4.0,Brandon Crawford strikes out swinging.,R,L,R,CHC,SF,S,,,0,0,2022,0.93,0.22,-0.6,2.27,,592626.0,,0,2,Top,,,,,664731,,,-0.4492699739186738,-122.68562698536896,-0.8217570873575252,9.562199322296632,19.46911673122319,-30.005464885618277,3.36,1.63,,,,84.1,2746.0,5.7,663127,573186,664731,663845,656716,623520,663538,664023,666624,673548,54.8,,,,,,,,10,1,Slurve,1,0,0,1,0,1,0,1,Standard,Standard,60.0,0.0,-0.056
444,SV,2022-09-04,85.8,-0.92,5.31,"Stroman, Marcus",641933,573186,field_out,hit_into_play,,,,,14.0,"Tyler O\'Neill grounds out softly, pitcher Marcus Stroman to first baseman Alfonso Rivas.",R,R,R,STL,CHC,X,1.0,ground_ball,1,0,2022,0.75,0.25,1.01,1.72,,,,1,7,Bot,132.08,180.88,,,664731,,,3.024231468362664,-124.95720069448012,-2.7130469933101704,7.293228325130006,25.16999356724161,-29.25363954007811,3.18,1.53,1.0,59.0,-56.0,85.0,2764.0,5.7,661927,573186,664731,663845,656716,666624,663538,664023,542364,673548,54.77,0.226,0.203,0.0,1.0,0.0,0.0,1.0,47,2,Slurve,0,0,0,0,0,0,0,0,Strategic,Standard,58.0,-0.028,-0.178
449,SV,2022-09-04,86.5,-0.7,5.29,"Stroman, Marcus",571448,573186,,ball,,,,,14.0,Nolan Arenado lines out to center fielder Rafael Ortega.,R,R,R,STL,CHC,B,,,2,2,2022,0.92,0.13,1.52,0.91,,,,2,6,Bot,,,,,664731,,,3.3931733628902623,-125.96532293951324,-4.530416754378336,9.19940259312672,24.01967919953987,-30.12797764716365,3.34,1.64,,,,86.2,2578.0,5.9,661927,573186,664731,663845,656716,666624,663538,664023,542364,673548,54.59,,,,,,,,42,6,Slurve,0,0,0,0,0,0,0,0,Standard,Standard,53.0,0.0,0.033
451,SV,2022-09-04,86.5,-0.81,5.3,"Stroman, Marcus",571448,573186,,foul,,,,,5.0,Nolan Arenado lines out to center fielder Rafael Ortega.,R,R,R,STL,CHC,S,,,1,2,2022,0.89,0.33,0.24,2.41,,,,2,6,Bot,,,,,664731,,,0.697528988090563,-126.06791996297596,-1.3375384626735984,9.27692698909592,26.27992989828069,-28.653123222680836,3.36,1.64,164.0,68.0,29.0,85.8,2571.0,5.8,661927,573186,664731,663845,656716,666624,663538,664023,542364,673548,54.72,,,,,,,,42,4,Slurve,0,0,0,0,0,0,0,0,Standard,Standard,61.0,0.0,0.0
452,SV,2022-09-04,85.7,-0.78,5.29,"Stroman, Marcus",571448,573186,,ball,,,,,14.0,Nolan Arenado lines out to center fielder Rafael Ortega.,R,R,R,STL,CHC,B,,,0,2,2022,1.03,0.44,1.86,1.57,,,,2,6,Bot,,,,,664731,,,4.109323022748174,-124.728337162377,-3.390815980108154,9.969574665466034,25.14011321706212,-27.11579494025899,3.34,1.64,,,,85.1,2648.0,5.9,661927,573186,664731,663845,656716,666624,663538,664023,542364,673548,54.62,,,,,,,,42,3,Slurve,0,0,0,0,0,0,0,0,Standard,Standard,54.0,0.0,0.011
454,SV,2022-09-04,85.7,-0.88,5.38,"Stroman, Marcus",571448,573186,,foul,,,,,5.0,Nolan Arenado lines out to center fielder Rafael Ortega.,R,R,R,STL,CHC,S,,,0,0,2022,1.33,-0.01,-0.14,2.73,,,,2,6,Bot,,,,,664731,,,-0.9214057728162413,-124.83107602859796,0.0187475671770838,14.023486411037965,25.92247808155585,-32.51480714105905,3.36,1.64,139.0,69.6,22.0,84.9,2813.0,5.8,661927,573186,664731,663845,656716,666624,663538,664023,542364,673548,54.74,,,,,,,,42,1,Slurve,0,0,0,0,0,0,0,0,Standard,Standard,61.0,0.0,-0.017
457,SV,2022-09-04,84.8,-0.64,5.34,"Stroman, Marcus",502671,573186,,ball,,,,,14.0,"Paul Goldschmidt grounds out sharply, third baseman Christopher Morel to first baseman Alfonso Rivas.",R,R,R,STL,CHC,B,,,1,2,2022,1.28,-0.18,2.12,1.56,,,,1,6,Bot,,,,,664731,,,3.853877574672597,-123.41578330888676,-2.0770376189856616,12.238614202859546,26.169183737537765,-33.818569556684814,3.39,1.61,,,,83.9,2545.0,5.8,661927,573186,664731,663845,656716,666624,663538,664023,542364,673548,54.68,,,,,,,,41,4,Slurve,0,0,0,0,0,0,0,0,Strategic,Standard,48.0,0.0,0.023
458,SV,2022-09-04,84.3,-0.89,5.35,"Stroman, Marcus",502671,573186,,swinging_strike,,,,,9.0,"Paul Goldschmidt grounds out sharply, third baseman Christopher Morel to first baseman Alfonso Rivas.",R,R,R,STL,CHC,S,,,1,1,2022,1.25,-0.06,0.73,1.77,,,,1,6,Bot,,,,,664731,,,1.2693111730338933,-122.79846095930844,-1.8388336565996848,12.41307328503559,24.49740004637188,-32.625980696765644,3.47,1.61,,,,83.6,2519.0,5.8,661927,573186,664731,663845,656716,666624,663538,664023,542364,673548,54.71,,,,,,,,41,3,Slurve,0,0,0,0,0,0,0,0,Standard,Standard,52.0,0.0,-0.036
459,SV,2022-09-04,85.1,-0.89,5.37,"Stroman, Marcus",502671,573186,,ball,,,,,14.0,"Paul Goldschmidt grounds out sharply, third baseman Christopher Morel to first baseman Alfonso Rivas.",R,R,R,STL,CHC,B,,,0,1,2022,1.28,0.07,0.29,1.47,,,,1,6,Bot,,,,,664731,,,0.1910976464532778,-124.02762503767516,-2.9521527958846687,13.204389260737155,25.283537661016968,-31.110788853236222,3.45,1.61,,,,84.5,2652.0,5.9,661927,573186,664731,663845,656716,666624,663538,664023,542364,673548,54.65,,,,,,,,41,2,Slurve,0,0,0,0,0,0,0,0,Strategic,Standard,57.0,0.0,0.016
460,SV,2022-09-04,84.1,-0.89,5.35,"Stroman, Marcus",502671,573186,,called_strike,,,,,6.0,"Paul Goldschmidt grounds out sharply, third baseman Christopher Morel to first baseman Alfonso Rivas.",R,R,R,STL,CHC,S,,,0,0,2022,1.39,-0.02,0.63,2.23,,,,1,6,Bot,,,,,664731,,,0.7847253161407504,-122.46907234789047,-0.8189883145380209,13.790623331211224,24.371195598742084,-32.42951958584809,3.45,1.61,,,,83.4,2669.0,5.8,661927,573186,664731,663845,656716,666624,663538,664023,542364,673548,54.72,,,,,,,,41,1,Slurve,0,0,0,0,0,0,0,0,Standard,Standard,59.0,0.0,-0.024
468,SV,2022-09-04,82.0,-0.95,5.33,"Stroman, Marcus",663457,573186,,called_strike,,,,,4.0,Lars Nootbaar flies out to center fielder Rafael Ortega.,R,L,R,STL,CHC,S,,,0,0,2022,1.25,-0.19,-0.58,2.67,,,,2,5,Bot,,,,,664731,,,-1.5619739241856945,-119.48282323469252,0.8275555150242873,12.310312226723894,21.16985305815657,-34.3663615681741,3.37,1.54,,,,81.7,2567.0,5.9,661927,573186,664731,663845,656716,666624,663538,664023,542364,673548,54.64,,,,,,,,35,1,Slurve,0,0,0,0,0,0,0,0,Infield shift,Standard,51.0,0.0,-0.017
475,SV,2022-09-04,83.8,-0.9,5.35,"Stroman, Marcus",668800,573186,strikeout,swinging_strike,,,,,14.0,Andrew Knizner strikes out swinging.,R,R,R,STL,CHC,S,2.0,,1,2,2022,1.25,-0.17,0.97,1.81,,,,0,5,Bot,,,,,664731,,,1.846271331915036,-122.06654880754068,-1.4126380382769688,12.027453322760088,25.295909730190477,-33.75860610574092,3.2,1.48,,,,83.1,2834.0,5.9,661927,573186,664731,663845,656716,666624,663538,664023,542364,673548,54.64,,,0.0,1.0,0.0,0.0,,33,4,Slurve,0,0,0,0,0,0,0,0,Standard,Standard,58.0,-0.029,-0.158
478,SV,2022-09-04,82.9,-0.88,5.41,"Stroman, Marcus",668800,573186,,ball,,,,,14.0,Andrew Knizner strikes out swinging.,R,R,R,STL,CHC,B,,,0,0,2022,1.22,0.07,2.05,2.34,,,,0,5,Bot,,,,,664731,,,4.250458011308715,-120.73107581617336,-0.6728407054156736,11.092919645755426,24.086315791611423,-31.537840587883316,3.22,1.48,,,,81.9,2755.0,5.7,661927,573186,664731,663845,656716,666624,663538,664023,542364,673548,54.85,,,,,,,,33,1,Slurve,0,0,0,0,0,0,0,0,Standard,Standard,47.0,0.0,0.033
480,SV,2022-09-04,84.0,-0.88,5.38,"Stroman, Marcus",669357,573186,,ball,,,,,13.0,Nolan Gorman strikes out on a foul tip.,R,L,R,STL,CHC,B,,,2,2,2022,1.3,-0.03,-1.18,1.85,,572816.0,,2,4,Bot,,,,,664731,,,-3.2132258469493467,-122.3302916701558,-1.780757666824786,13.67394360051959,22.255140197295457,-32.33506245902669,3.37,1.59,,,,83.5,2694.0,5.8,661927,573186,664731,663845,656716,666624,663538,664023,542364,673548,54.74,,,,,,,,29,5,Slurve,0,0,0,0,0,0,0,0,Standard,Standard,64.0,0.0,0.051
485,SV,2022-09-04,83.3,-0.9,5.24,"Stroman, Marcus",641933,573186,strikeout,swinging_strike,,,,,14.0,Tyler O\'Neill strikes out swinging.,R,R,R,STL,CHC,S,2.0,,2,2,2022,0.97,-0.01,0.29,1.33,,572816.0,,1,4,Bot,,,,,664731,,,0.8165017838737354,-121.23883702604968,-2.4701271168557883,9.331604406429362,25.31372529158905,-31.94690459127998,3.18,1.53,,,,82.4,2677.0,5.8,661927,573186,664731,663845,656716,666624,663538,664023,542364,673548,54.69,,,0.0,1.0,0.0,0.0,,28,5,Slurve,0,0,0,0,0,0,0,0,Standard,Standard,56.0,-0.041,-0.286
486,SV,2022-09-04,84.7,-0.95,5.34,"Stroman, Marcus",641933,573186,,foul,,,,,14.0,Tyler O\'Neill strikes out swinging.,R,R,R,STL,CHC,S,,,2,1,2022,0.95,0.11,0.5,0.89,,572816.0,,1,4,Bot,,,,,664731,,,1.4916057903832305,-123.28135214093436,-4.188601308480084,9.307012794805326,25.624077455741745,-30.445969930354504,3.18,1.53,1.0,60.5,-45.0,83.8,2565.0,5.8,661927,573186,664731,663845,656716,666624,663538,664023,542364,673548,54.7,,,,,,,,28,4,Slurve,0,0,0,0,0,0,0,0,Standard,Standard,52.0,0.0,-0.082
488,SV,2022-09-04,83.7,-0.89,5.28,"Stroman, Marcus",641933,573186,,swinging_strike,,,,,14.0,Tyler O\'Neill strikes out swinging.,R,R,R,STL,CHC,S,,,1,0,2022,1.0,0.41,0.72,1.31,,572816.0,,1,4,Bot,,,,,664731,,,1.7102925361801389,-121.90836900354176,-3.5140727823151705,9.613464396038763,25.515373367876872,-27.575003253735467,3.18,1.53,,,,82.8,2658.0,5.8,661927,573186,664731,663845,656716,666624,663538,664023,542364,673548,54.74,,,,,,,,28,2,Slurve,0,0,0,0,0,0,0,0,Standard,Standard,61.0,0.0,-0.042
490,SV,2022-09-04,84.9,-1.26,5.29,"Stroman, Marcus",572816,573186,double,hit_into_play,,,,,14.0,Corey Dickerson doubles (12) on a line drive to left fielder Ian Happ.,R,L,R,STL,CHC,X,7.0,line_drive,1,2,2022,0.79,0.44,0.42,1.11,,,,1,4,Bot,52.26,130.14,,,664731,,,2.335767326652926,-123.55161727414422,-4.323254665849655,7.594233044996763,24.951165745344195,-26.96630745453401,3.48,1.56,195.0,79.9,17.0,84.2,2872.0,5.8,661927,573186,664731,663845,656716,666624,663538,664023,542364,673548,54.66,0.909,0.854,1.25,1.0,1.0,1.0,4.0,27,4,Slurve,0,0,0,0,0,0,0,0,Strategic,Standard,63.0,0.051,0.465
495,SV,2022-09-04,84.6,-0.99,5.37,"Stroman, Marcus",502671,573186,strikeout,swinging_strike,,,,,6.0,Paul Goldschmidt strikes out swinging.,R,R,R,STL,CHC,S,2.0,,0,2,2022,1.1,0.07,0.45,2.56,,669242.0,,2,3,Bot,,,,,664731,,,1.168050045872091,-123.28557042879687,-0.3275489502973968,10.889746320922212,25.62225145292084,-31.63783603478382,3.47,1.61,,,,83.9,2492.0,5.9,661927,573186,664731,663845,656716,666624,663538,664023,542364,673548,54.63,,,0.0,1.0,0.0,0.0,,22,3,Slurve,0,0,0,0,0,0,0,0,Standard,Standard,67.0,-0.038,-0.204
501,SV,2022-09-04,83.8,-1.07,5.37,"Stroman, Marcus",663457,573186,strikeout,called_strike,,,,,8.0,Lars Nootbaar called out on strikes.,R,L,R,STL,CHC,S,2.0,,0,2,2022,1.11,0.2,0.22,1.52,,,669242.0,0,3,Bot,,,,,664731,,,0.7828691264565237,-122.13808288380356,-2.8942526915074804,10.990480383145377,23.53195633101852,-29.80995270425977,3.33,1.54,,,,83.2,2459.0,5.7,661927,573186,664731,663845,656716,666624,663538,664023,542364,673548,54.75,,,0.0,1.0,0.0,0.0,,20,3,Slurve,0,0,0,0,0,0,0,0,Infield shift,Standard,58.0,-0.037,-0.209
511,SV,2022-09-04,84.8,-1.01,5.32,"Stroman, Marcus",668800,573186,,ball,,,,,14.0,"Andrew Knizner grounds into a double play, third baseman Christopher Morel to first baseman Alfonso Rivas to catcher P.  J. Higgins.   Corey Dickerson out at home.    Nolan Gorman to 2nd.    Andrew Knizner out at 1st.",R,R,R,STL,CHC,B,,,1,1,2022,0.83,-0.16,1.21,1.66,572816.0,,669357.0,1,2,Bot,,,,,664731,,,3.494350169448937,-123.50352141132689,-1.855171521363129,7.755575153418541,26.20675030739094,-33.65138945512969,3.18,1.48,,,,83.9,2512.0,5.8,661927,573186,664731,663845,656716,666624,663538,664023,542364,673548,54.71,,,,,,,,15,3,Slurve,0,0,0,0,0,0,0,0,Standard,Standard,55.0,0.0,0.101
513,SV,2022-09-04,83.2,-1.02,5.39,"Stroman, Marcus",668800,573186,,ball,,,,,14.0,"Andrew Knizner grounds into a double play, third baseman Christopher Morel to first baseman Alfonso Rivas to catcher P.  J. Higgins.   Corey Dickerson out at home.    Nolan Gorman to 2nd.    Andrew Knizner out at 1st.",R,R,R,STL,CHC,B,,,0,0,2022,1.39,-0.11,0.02,1.11,572816.0,,669357.0,1,2,Bot,,,,,664731,,,-0.3229873223586144,-121.25677841490072,-3.135977472705932,13.74736570472103,23.7810933622792,-32.88994618707634,3.22,1.48,,,,82.3,2507.0,5.6,661927,573186,664731,663845,656716,666624,663538,664023,542364,673548,54.89,,,,,,,,15,1,Slurve,0,0,0,0,0,0,0,0,Standard,Standard,50.0,0.0,0.054
516,SV,2022-09-04,82.3,-1.01,5.43,"Stroman, Marcus",669357,573186,,called_strike,,,,,4.0,"Nolan Gorman singles on a ground ball to center fielder Rafael Ortega, deflected by third baseman Christopher Morel.   Corey Dickerson to 3rd.",R,L,R,STL,CHC,S,,,0,0,2022,1.44,-0.3,-0.3,2.74,,,572816.0,1,2,Bot,,,,,664731,,,-1.1493335763578847,-119.78568849078545,0.9927465711470018,14.0394794657865,23.873397501945544,-35.44883167045654,3.36,1.59,,,,81.3,2400.0,5.6,661927,573186,664731,663845,656716,666624,663538,664023,542364,673548,54.86,,,,,,,,14,1,Slurve,0,0,0,0,0,0,0,0,Infield shift,Standard,54.0,0.0,-0.048
518,SV,2022-09-04,85.1,-1.06,5.41,"Stroman, Marcus",641933,573186,,foul,,,,,14.0,Tyler O\'Neill flies out to left fielder Ian Happ.,R,R,R,STL,CHC,S,,,1,2,2022,1.48,-0.34,0.7,1.21,,,572816.0,0,2,Bot,,,,,664731,,,1.1542330689666485,-123.97025119650822,-2.8223056851979607,14.93827711411904,25.98802019818908,-35.30341223851077,3.18,1.53,128.0,70.3,21.0,84.4,2495.0,5.9,661927,573186,664731,663845,656716,666624,663538,664023,542364,673548,54.63,,,,,,,,13,4,Slurve,0,0,0,0,0,0,0,0,Strategic,Standard,53.0,0.0,0.0
519,SV,2022-09-04,84.4,-0.9,5.41,"Stroman, Marcus",641933,573186,,ball,,,,,14.0,Tyler O\'Neill flies out to left fielder Ian Happ.,R,R,R,STL,CHC,B,,,0,2,2022,1.67,-0.16,2.08,1.95,,,572816.0,0,2,Bot,,,,,664731,,,3.595485377055313,-122.93449358938732,-1.3564230757136042,16.073459700188273,25.691457811592176,-33.71834280248579,3.22,1.53,,,,83.4,2506.0,5.7,661927,573186,664731,663845,656716,666624,663538,664023,542364,673548,54.79,,,,,,,,13,3,Slurve,0,0,0,0,0,0,0,0,Strategic,Standard,59.0,0.0,0.042
520,SV,2022-09-04,83.6,-0.97,5.38,"Stroman, Marcus",641933,573186,,called_strike,,,,,6.0,Tyler O\'Neill flies out to left fielder Ian Happ.,R,R,R,STL,CHC,S,,,0,1,2022,1.23,-0.23,0.5,2.31,,,572816.0,0,2,Bot,,,,,664731,,,0.9610897599569864,-121.82431082088492,-0.2324899888172841,12.024972017231253,24.385678618295728,-34.60302664968493,3.19,1.53,,,,82.6,2510.0,5.6,661927,573186,664731,663845,656716,666624,663538,664023,542364,673548,54.89,,,,,,,,13,2,Slurve,0,0,0,0,0,0,0,0,Strategic,Standard,52.0,0.0,-0.08
521,SV,2022-09-04,82.4,-0.94,5.44,"Stroman, Marcus",641933,573186,,called_strike,,,,,2.0,Tyler O\'Neill flies out to left fielder Ian Happ.,R,R,R,STL,CHC,S,,,0,0,2022,1.25,0.22,0.02,3.04,,,572816.0,0,2,Bot,,,,,664731,,,-0.240368540633643,-120.07434455983808,0.5838990765271383,12.161546980581267,22.79187814243621,-30.359739585390784,3.17,1.53,,,,81.7,2597.0,5.7,661927,573186,664731,663845,656716,666624,663538,664023,542364,673548,54.83,,,,,,,,13,1,Slurve,0,0,0,0,0,0,0,0,Strategic,Standard,54.0,0.0,-0.066
531,SV,2022-09-04,84.6,-1.03,5.4,"Stroman, Marcus",502671,573186,,foul,,,,,5.0,Paul Goldschmidt doubles (35) on a line drive to center fielder Rafael Ortega.,R,R,R,STL,CHC,S,,,0,2,2022,1.0,0.12,0.14,2.59,,,,2,1,Bot,,,,,664731,,,0.7326318452937328,-123.2684009577744,-0.4431193549161915,10.04294629103456,25.586248561186512,-31.11720816096508,3.47,1.61,302.0,91.9,38.0,83.7,2527.0,5.7,661927,573186,664731,663845,656716,666624,663538,664023,542364,673548,54.8,,,,,,,,7,3,Slurve,0,0,0,0,0,0,0,0,Standard,Standard,69.0,0.0,0.0
532,SV,2022-09-04,84.4,-0.99,5.45,"Stroman, Marcus",502671,573186,,called_strike,,,,,8.0,Paul Goldschmidt doubles (35) on a line drive to center fielder Rafael Ortega.,R,R,R,STL,CHC,S,,,0,1,2022,0.9,0.06,0.09,1.68,,,,2,1,Bot,,,,,664731,,,0.7125965519322741,-123.02797144419851,-2.538238385107261,8.973633121138104,24.48502855993132,-31.29338006395593,3.52,1.61,,,,83.5,2536.0,5.6,661927,573186,664731,663845,656716,666624,663538,664023,542364,673548,54.88,,,,,,,,7,2,Slurve,0,0,0,0,0,0,0,0,Standard,Standard,69.0,0.0,-0.023
538,SV,2022-08-30,85.9,-0.89,5.29,"Stroman, Marcus",666971,573186,,blocked_ball,,,,,14.0,"Lourdes Gurriel Jr.  grounds out, second baseman Nick Madrigal to first baseman P.  J. Higgins.",R,R,R,TOR,CHC,B,,,0,2,2022,0.86,0.36,1.37,0.14,543807.0,,665489.0,2,5,Bot,,,,,575929,,,3.559096732729551,-124.96146700912723,-6.560585856862796,8.271147937634733,25.61458021187072,-27.231865895294803,3.46,1.66,,,,84.4,2537.0,5.4,661800,573186,575929,664731,663611,666624,663538,664023,676369,673548,55.13,,,,,,,,38,3,Slurve,1,1,1,1,1,1,1,1,Standard,Standard,40.0,0.0,0.033
540,SV,2022-08-30,84.7,-0.92,5.32,"Stroman, Marcus",666971,573186,,swinging_strike_blocked,,,,,14.0,"Lourdes Gurriel Jr.  grounds out, second baseman Nick Madrigal to first baseman P.  J. Higgins.",R,R,R,TOR,CHC,S,,,0,0,2022,1.5,0.31,1.44,0.74,543807.0,,665489.0,2,5,Bot,,,,,575929,,,2.465709251459695,-123.10000211568938,-4.78481836832886,14.439600427933282,29.541335641446803,-28.140742256814043,3.52,1.66,,,,83.1,2684.0,5.8,661800,573186,575929,664731,663611,666624,663538,664023,676369,673548,54.74,,,,,,,,38,1,Slurve,1,1,1,1,1,1,1,1,,,43.0,0.0,-0.078
541,SV,2022-08-30,85.8,-0.98,5.32,"Stroman, Marcus",665489,573186,single,hit_into_play,,,,,8.0,Vladimir Guerrero Jr.  singles on a ground ball to center fielder Nelson Velazquez.   Danny Jansen scores.    George Springer to 3rd.,R,R,R,TOR,CHC,X,8.0,ground_ball,0,2,2022,1.14,0.21,-0.07,1.97,,643376.0,543807.0,2,5,Bot,124.11,105.3,,,575929,,,-0.1422724342924419,-124.92258137899114,-2.0617519210596527,11.921776344659795,26.879713193257675,-29.782441676673443,3.61,1.69,40.0,67.8,1.0,84.8,2610.0,5.8,661800,573186,575929,664731,663611,666624,663538,664023,676369,673548,54.73,0.14,0.139,0.9,1.0,1.0,0.0,2.0,37,3,Slurve,0,1,0,1,1,1,1,1,Standard,Standard,48.0,0.167,1.013
546,SV,2022-08-30,82.9,-0.87,5.34,"Stroman, Marcus",543807,573186,,ball,,,,,14.0,George Springer walks.,R,R,R,TOR,CHC,B,,,2,1,2022,1.54,-0.06,1.43,1.83,,643376.0,,2,5,Bot,,,,,575929,,,2.229332863231955,-120.7011001871208,-1.3189423384053678,14.3156280190948,27.42431388596392,-32.691756057527336,3.5,1.63,,,,81.6,2687.0,5.8,661800,573186,575929,664731,663611,666624,663538,664023,676369,673548,54.71,,,,,,,,36,4,Slurve,0,1,0,1,1,0,0,1,Standard,Standard,49.0,0.0,0.04
549,SV,2022-08-30,83.5,-1.03,5.28,"Stroman, Marcus",543807,573186,,called_strike,,,,,9.0,George Springer walks.,R,R,R,TOR,CHC,S,,,0,0,2022,1.4,0.18,0.29,1.83,,643376.0,,2,5,Bot,,,,,575929,,,0.2877464883788817,-121.51340868182582,-1.8080144534339009,13.734990590263148,26.006872321222883,-30.212552471706083,3.55,1.63,,,,82.3,2469.0,5.7,661800,573186,575929,664731,663611,666624,663538,664023,676369,673548,54.84,,,,,,,,36,1,Slurve,0,1,0,1,1,0,0,1,Standard,Standard,55.0,0.0,-0.046
551,SV,2022-08-30,84.8,-1.14,5.33,"Stroman, Marcus",598265,573186,,ball,,,,,11.0,Jackie Bradley Jr.  lines out to left fielder Ian Happ.,R,L,R,TOR,CHC,B,,,1,0,2022,1.28,0.36,-1.13,3.76,,,643376.0,1,5,Bot,,,,,575929,,,-2.49348815982597,-123.47782768869322,1.9491037609697015,13.547690763484114,26.66766073553719,-29.136659317986595,3.38,1.56,,,,83.3,2505.0,5.5,661800,573186,575929,664731,663611,666624,663538,664023,676369,673548,55.05,,,,,,,,35,2,Slurve,0,1,0,1,1,0,0,1,Infield shift,Standard,52.0,0.025,0.08
555,SV,2022-08-30,85.6,-0.95,5.3,"Stroman, Marcus",643376,573186,,foul,,,,,6.0,Danny Jansen hit by pitch.,R,R,R,TOR,CHC,S,,,0,1,2022,0.97,0.41,0.61,2.39,,,,1,5,Bot,,,,,575929,,,1.6994652718483485,-124.72260852313866,-1.4205311087080803,9.792741281246691,25.326206814766664,-27.77662869015807,3.18,1.52,20.0,57.4,-4.0,84.6,2732.0,5.6,661800,573186,575929,664731,663611,666624,663538,664023,676369,673548,54.91,,,,,,,,34,2,Slurve,0,1,0,1,1,0,0,1,Standard,Standard,52.0,0.0,-0.031
